passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"On 14 June 1925, in a spontaneous reaction against Primo de Rivera's dictatorship, the crowd in the stadium jeered the Royal March. As a reprisal, the ground was closed for six months and Gamper was forced to relinquish the presidency of the club. This coincided with the transition to professional football, and, in 1926, the directors of Barcelona publicly claimed, for the first time, to operate a professional football club. On 3 July 1927, the club held a second testimonial match for Paulino Alcántara, against the Spanish national team. To kick off the match, local journalist and pilot Josep Canudas dropped the ball onto the pitch from his airplane. In 1928, victory in the Spanish Cup was celebrated with a poem titled ""Oda a Platko"", which was written by a member of the Generation of '27, Rafael Alberti, inspired by the heroic performance of the Barcelona goalkeeper, Franz Platko. On 23 June 1929, Barcelona won the inaugural Spanish League. A year after winning the championship, on 30 July 1930, Gamper committed suicide after a period of depression brought on by personal and financial problems.",473,On what date did the stadium crowd jeer the Royal March?,Rafael Alberti,six months,14 June 1925,Primo de Rivera's,3,"ብ14 ሰነ 1925 ኣብ ልዕሊ ምልካዊ ስርዓት ፕሪሞ ደ ሪቨራ ብዝተዋህበ ስፖንታይን ግብረ መልሲ፡ እቲ ኣብቲ ስታድዩም ዝነበረ ህዝቢ ነቲ ንጉሳዊ ሰልፊ ኣንቀሳቒሶሞ። ከም ሕነ ምፍዳይ፡ እቲ መሬት ንሽዱሽተ ኣዋርሕ ተዓጽዩ፡ ጋምፐር ንፕረዚደንትነት እታ ክለብ ክገድፍ ተገዲዱ። እዚ ምስቲ ናብ ፕሮፌሽናል ኩዕሶ እግሪ ዝግበር ምስግጋር ተጋጢሙ፡ ኣብ 1926 ድማ ዳይረክተራት ባርሴሎና ንመጀመርታ ግዜ ፕሮፌሽናል ክለብ ኩዕሶ እግሪ ንምክያድ ብግልጺ ገሊጾም። ብ3 ሓምለ 1927 እታ ክለብ ንፓውሊኖ ኣልካንታራ ካልኣይ ናይ ምስክርነት ጸወታ ኣካይዳ፡ ኣንጻር ሃገራዊት ጋንታ ስጳኛ። ነቲ ጸወታ ንምጅማር፡ ጋዜጠኛ ናይቲ ከባቢ ጆሴፕ ካኑዳዳስን ካብ ነፋሪት ናብ ሜዳ ናብ ሜዳ ኣውዲቑዋ። ኣብ 1928 ዓወት ኣብ ዋንጫ ስጳኛ፡ ""ኦዳ ኤ ፕላትኮ"" እትብል ግጥሚ ተኸቢሩ፡ እዚ ድማ ብኣባል ወለዶ '27 ራፋኤል ኣልበርቲ ዝተጻሕፈ ኮይኑ፡ በቲ ጅግንነታዊ ምርኢት ሓላዊ ልዳት ባርሴሎና ፍራንዝ ፕላትኮ ዝተበገሰ እዩ። ባርሴሎና ብ23 ሰነ 1929 ኣብ መጀመርታ ሊግ ስጳኛ ተዓዊታ። ድሕሪ ሓደ ዓመት ሻምፕዮንነት ድሕሪ ምዕዋቱ፡ ብ30 ሓምለ 1930፡ ጋምፐር ድሕሪ ናይ ውልቃውን ፋይናንሳውን ጸገማት ዘምጽኦ ናይ ጭንቀት እዋን ነብሱ ነብሱ ቀቲሉ።",እቲ ናይ ስታድዩም ህዝቢ ንሮያል ሰልፊ ኣብ ምንታይ ዕለት እዩ ኣጋጢሙ?,ራፋኤል ኣልበርቲ,ሽዱሽተ ወርሒ,14 ሰነ 1925,ናይ ሪቨራ ወዲ ሓውቦ
"Another source of loanwords was Old Norse, which came into contact with Old English via the Scandinavian rulers and settlers in the Danelaw from the late 9th century, and during the rule of Cnut and other Danish kings in the early 11th century. Many place-names in eastern and northern England are of Scandinavian origin. Norse borrowings are relatively rare in Old English literature, being mostly terms relating to government and administration. The literary standard, however, was based on the West Saxon dialect, away from the main area of Scandinavian influence; the impact of Norse may have been greater in the eastern and northern dialects. Certainly in Middle English texts, which are more often based on eastern dialects, a strong Norse influence becomes apparent. Modern English contains a great many, often everyday, words that were borrowed from Old Norse, and the grammatical simplification that occurred after the Old English period is also often attributed to Norse influence.",474,What is another source of loanwords?,England,Cnut,Old English,eastern,3,ካልእ ምንጪ ልቓሕ ቃላት ዝኣረገ ኖርስ እዩ ነይሩ፣ እዚ ኸኣ ካብ መወዳእታ 9 ክፍለ ዘመን ጀሚሩ ኣብ ዳነላው ብገንዘብ ስካንዲናቭያውያንን ሰፋሮን ኣቢሉ ምስ ናይ ቀደም እንግሊዝኛ ርክብ ዝረኸበ፣ ኣብ መጀመርታ 11 ክፍለ ዘመን ድማ ኣብ እዋን ምምሕዳር ክናትን ካልኦት ነገስታት ዴንማርክን እዩ። ኣብ ምብራቓውን ሰሜን እንግሊዝን ዝርከቡ ብዙሓት ናይ ቦታ-ስማት መበቆል ስካንዲናቭያውያን እዮም። ኖርስ ልቓሕ ኣብ ናይ ቀደም ስነ-ጽሑፍ እንግሊዝኛ ብተዛማዲ ሳሕቲ ዝረአ ኮይኑ፡ መብዛሕትኡ ግዜ ምስ መንግስትን ምምሕዳርን ዝተኣሳሰር ቃላት እዩ። እቲ ስነ-ጽሑፋዊ መለክዒ ግን ካብቲ ቀንዲ ከባቢ ጽልዋ ስካንዲናቭያ ርሒቑ ኣብ ዝርከብ ላህጃ ምዕራብ ሳክሶን ዝተመርኮሰ እዩ ነይሩ፤ ጽልዋ ኖርስ ኣብ ምብራቓውን ሰሜናውን ላህጃታት ዝዓበየ ክኸውን ይኽእል እዩ። ብርግጽ ኣብቲ መብዛሕትኡ ግዜ ኣብ ምብራቓዊ ላህጃታት ዝተመርኮሰ ጽሑፋት ማእከላይ እንግሊዝኛ፡ ሓያል ጽልዋ ኖርዝ ርኡይ ይኸውን። ዘመናዊ እንግሊዝኛ ብዙሕ ብዙሕ፣ መብዛሕትኡ ግዜ መዓልታዊ፣ ካብ ናይ ቀደም ኖርሳውያን ዝተለቅሑ ቃላት ዝሓዘ እዩ፣ እቲ ድሕሪ ናይ ቀደም እዋን እንግሊዝኛ ዘጋጠመ ሰዋስዋዊ ምቕላል እውን መብዛሕትኡ ግዜ ብሰንኪ ጽልዋ ኖርስ ይምልከት።,ካልእ ምንጪ ናይ ልቓሕ ቃላት እንታይ እዩ?,እንግሊዝ,cnut .,ናይ ቀደም እንግሊዝኛ,ምብራቓዊ
"Network hardware, software and specifications, as well as the expertise of network management personnel are important in ensuring that data follows the most efficient route, and upstream connections work reliably. A tradeoff between cost and efficiency is possible.[citation needed]",475,What is a key to data following that is highly likely to work?,—,—,the most efficient route,—,3,መርበብ ሃርድዌር፣ ሶፍትዌርን ስፔሲፊኬሽንን፣ ከምኡ እውን ክእለት ናይ ኔትወርክ ማኔጅመንት ሰራሕተኛታት ዳታ ንዝበለፀ ስሉጥ መንገዲ ከምዝኽተል ኣብ ምርግጋፅ ኣገዳሲ እዩ፣ ከምኡ እውን ላዕለዋይ ውሕጅ ምትእስሳር ብዘተኣማምን መንገዲ ስራሕ። ኣብ መንጎ ወጻኢታትን ብቕዓትን ዝግበር ምትሕውዋስ ይከኣል እዩ።[citation needed],ናይ ስራሕ ናይ ምስራሕ ተኽእሎኡ ልዑል ዝኾነ ቁልፊ እንታይ እዩ?,—,—,እቲ ዝበለጸ ውጽኢታዊ መንገዲ .,—
"The bulk of remaining commercial flight offerings come from small regional commuter airlines such as Ravn Alaska, PenAir, and Frontier Flying Service. The smallest towns and villages must rely on scheduled or chartered bush flying services using general aviation aircraft such as the Cessna Caravan, the most popular aircraft in use in the state. Much of this service can be attributed to the Alaska bypass mail program which subsidizes bulk mail delivery to Alaskan rural communities. The program requires 70% of that subsidy to go to carriers who offer passenger service to the communities.",476,What type of flying is most commonly offered?,Frontier Flying Service,bush,mesquite.n.01,three-seeded mercury.n.01,2,"እቲ ዝበዝሐ ካብቲ ዝተረፈ ናይ ንግዲ በረራ ምቕራብ ካብ ንኣሽቱ ዞባዊ መንገዲ ኣየር መንገዲ ኣየር ከም Ravn Alaska, Penair, and Frontier Flying Service ዝኣመሰሉ እዮም። እተን ዝነኣሳ ከተማታትን ዓድታትን ከም በዓል ሴስና ካራቫን ዝኣመሰላ ሓፈሻዊ ኣቬሽን ነፈርቲ ተጠቒመን ኣብ መደብ ወይ ቻርተርድ ቡሽ ፍላይንግ ሰርቪስስ ክጽግዓ ኣለወን፣ ኣብታ ግዝኣት ኣብ ጥቕሚ ዝውዕል ዝበዝሐ ተፈታዊት ነፋሪት። መብዛሕትኡ እዚ ኣገልግሎት እዚ፡ ነቲ ንኣላስካን ገጠራዊ ማሕበረሰባት ብጅምላ ፖስታ ንዝቐርብ ድጎማ ዝድግፍ መደብ ፖስታ ባይፓስ ኣላስካ ክግመት ይከኣል። እቲ መደብ 70% ካብቲ ድጎማ ናብቶም ንማሕበረሰባት ኣገልግሎት ተሳፈርቲ ዝህቡ ተሸከምቲ ክኸይድ ይጠልብ።",ዝበዝሕ ግዜ እንታይ ዓይነት በረራ እዩ ዝቐርብ?,ናይ ዶብ በረራ ኣገልግሎት,ቈጥቋጥ,mesquite.n.01,ሰለስተ ዘርኢ መርከሪ.N.01
"In his book, Humanism (1997), Tony Davies calls these critics ""humanist anti-humanists"". Critics of antihumanism, most notably Jürgen Habermas, counter that while antihumanists may highlight humanism's failure to fulfil its emancipatory ideal, they do not offer an alternative emancipatory project of their own. Others, like the German philosopher Heidegger considered themselves humanists on the model of the ancient Greeks, but thought humanism applied only to the German ""race"" and specifically to the Nazis and thus, in Davies' words, were anti-humanist humanists. Such a reading of Heidegger's thought is itself deeply controversial; Heidegger includes his own views and critique of Humanism in Letter On Humanism. Davies acknowledges that after the horrific experiences of the wars of the 20th century ""it should no longer be possible to formulate phrases like 'the destiny of man' or the 'triumph of human reason' without an instant consciousness of the folly and brutality they drag behind them"". For ""it is almost impossible to think of a crime that has not been committed in the name of human reason"". Yet, he continues, ""it would be unwise to simply abandon the ground occupied by the historical humanisms. For one thing humanism remains on many occasions the only available alternative to bigotry and persecution. The freedom to speak and write, to organise and campaign in defence of individual or collective interests, to protest and disobey: all these can only be articulated in humanist terms.""",477,What was Tony Davies' race?,the 20th century,German,1997,Humanism,2,"ቶኒ ዴቪስ ኣብታ ሂዩማንዝም (1997) እትብል መጽሓፉ፡ ነዞም ነቐፍቲ ""ሰብኣዊ ጸረ-ሰብኣውያን"" ኢሉ ይጽውዖም። ነቐፍቲ ጸረ-ሰብኣውነት፡ ብፍላይ ንጁርገን ሃበርማስ፡ ጸረ-ሰብኣውያን ንሓራምዝ ፍልስፍናኡ ዘይምፍጻም ንሰብኣውነት ዘጉልሕ እኳ እንተኾነ፡ ናይ ገዛእ ርእሶም ኣማራጺ ሓራስ ፕሮጀክት ኣየቕርቡን እዮም። ካልኦት ከም ጀርመናዊ ፈላስፋ ሃይደገር ንነብሶም ኣብ ሞዴል ጥንታውያን ግሪኻውያን ንነብሶም ከም ሰብኣዊ ዝቖጽሩ ይቖጽሩ ነበሩ፣ ግን ከኣ ንሰብኣውነት ኣብ ልዕሊ ጀርመናዊ ""ዓሌት""ን ብፍላይ ድማ ኣብ ናዚ ጥራይ ዝትግበርን በዚ ኸኣ ብቓላት ዳቪስ ጸረ-ሰብኣዊ ሰብኣውያንን ጥራይ እዩ ሓሲቦም። ከምዚ ዝበለ ንባብ ኣተሓሳስባ ሃይደገር ንባዕሉ ብዕምቆት ኣካታዒ እዩ፤ ሃይደገር ንናይ ገዛእ ርእሱ ኣረኣእያን ነቐፌታ ሰብኣውነትን ኣብ ደብዳበ ብዛዕባ ሰብኣውነት ዘጠቓልል እዩ። ዳቪስ ድሕሪ እቲ ዘስካሕክሕ ተመክሮታት ውግኣት መበል 20 ክፍለ ዘመን ""ድሕሪ ደጊም ከም 'ዕጫ ሰብ' ወይ 'ትሪዩምፍ ናይ ሰብ ምኽንያት' ዝኣመሰሉ ሓረጋት ብዘይ ቅጽበታዊ ንቕሓት ናይቲ ብድሕሪኦም ዝጎትትዎ ዕሽነትን ጭካነን"" ሓረጋት ምሕንጻጽ ክከኣል ከምዘይብሉ ይኣምን። ""ብስም ሰብኣዊ ምኽንያት ዘይተፈጸመ ገበን ምሕሳብ ዳርጋ ዘይከኣል እዩ""። እንተኾነ ግን ቀጺሉ ""ነቲ ብታሪኻዊ ሰብኣውነት ዝተታሕዘ መሬት ምሕዳግ ጥራይ ልቦና ኣይምኾነን። ንሓደ ነገር ሰብኣውነት ኣብ ብዙሕ ኣጋጣሚታት እቲ እንኮ ዝርከብ ኣማራጺ ጽልእን ስደትን ይተርፍ። እቲ ናይ ምዝራብን ምጽሓፍን ናጽነት፡ ንውልቃዊ ወይ ንሓባራዊ ረብሓታት ብምክልኻል ናይ ምውዳብን ናይ ጎስጓስን ናጽነት፡ እዚ ኩሉ ብሰብኣዊ ኣገላልጻ ጥራይ እዩ ክግለጽ ዝኽእል።""",ውድድር ቶኒ ዳቪስ እንታይ እዩ ነይሩ?,መበል 20 ክፍለ ዘመን,ጀርመንኛ,1997 ዓ.ም.,ሰብኣውነት
"The city's population in 2010 was 44% white (33.3% non-Hispanic white), 25.5% black (23% non-Hispanic black), 0.7% Native American, and 12.7% Asian. Hispanics of any race represented 28.6% of the population, while Asians constituted the fastest-growing segment of the city's population between 2000 and 2010; the non-Hispanic white population declined 3 percent, the smallest recorded decline in decades; and for the first time since the Civil War, the number of blacks declined over a decade.",478,What was the city's population in 2010?,first,44%,2010,between 2000 and 2010,2,ኣብ 2010 ዝነበረ ህዝቢ እታ ከተማ 44% ጸለምቲ (33.3% ዘይስጳኛዊ ጻዕዳ)፣ 25.5% ጸሊም (23% ዘይ-ቢስፓኒክ ጸሊም)፣ 0.7% ደቀባት ኣሜሪካን 12.7% ኤስያዊን ነይሩ። ስጳኛውያን ዝኾነ ዓሌት 28.6% ካብ ህዝቢ ክውክሉ እንከለዉ፡ ኤስያውያን ድማ ኣብ መንጎ 2000ን 2010ን ብቕልጡፍ ዝዓብዩ ክፋል ህዝቢ እታ ከተማ ዝቖሙ እዮም ነይሮም፤ እቲ ስጳኛዊ ዘይኮነ ጸዓዱ ህዝቢ ብ3 ሚእታዊት ወሪዱ፡ እዚ ድማ ኣብ ውሽጢ ዓሰርተታት ዓመታት ብዝተመዝገበ ዝነከየ ምንቁልቋል፤ ከምኡ’ውን ድሕሪ ኲናት ሓድሕድ ንፈለማ እዋን ቁጽሪ ጸለምቲ ኣብ ውሽጢ ዓሰርተ ዓመት ወሪዱ።,ኣብ 2010 እታ ከተማ ዝነበረ ህዝቢ እንታይ እዩ ነይሩ?,መጀመርታ,44%,2010,ኣብ መንጎ 2000ን 2010ን
"In 2006–07, researchers from the Wildlife Conservation Society studied gorillas in heavily forested regions centered on the Ouesso district of the Sangha Region. They suggest a population on the order of 125,000 Western Lowland Gorillas, whose isolation from humans has been largely preserved by inhospitable swamps.",479,How many western lowland gorillas are there in 2006-07?,the Wildlife Conservation Society,"125,000",Ouesso,Western,2,"ኣብ 2006–07 ካብ ማሕበር ዕቃበ እንስሳ ዘገዳም ዝመጹ ተመራመርቲ፡ ኣብ ዞባ ኡኦሶ ዞባ ሳንጋ ኣብ ማእከል ከተማ ዝርከብ ከቢድ ኣግራብ ዘለዎ ዞባታት ጎሪላታት ኣጽኒዖም። ካብ ደቂ ሰባት ዝተነጽሉ 125,000 ምዕራባዊ ትሑት መሬት ጎሪላታት ዝእዘዝ ህዝቢ ይመኽሩ፣ እዚ ድማ ብዓቢኡ ብዘይተስተኻኸልቲ ረግረግ ተዓቂቡ ኣሎ።",ኣብ 2006-07 ክንደይ ምዕራባዊ ሎንላንድ ጎሪላታት ኣለዉ?,ማሕበር ዕቃበ እንስሳ ዘገዳም,"125,000",ouesso,ምዕራባውያን
"The simplest type of MP3 file uses one bit rate for the entire file: this is known as Constant Bit Rate (CBR) encoding. Using a constant bit rate makes encoding simpler and faster. However, it is also possible to create files where the bit rate changes throughout the file. These are known as Variable Bit Rate (VBR) files. The idea behind this is that, in any piece of audio, some parts will be much easier to compress, such as silence or music containing only a few instruments, while others will be more difficult to compress. So, the overall quality of the file may be increased by using a lower bit rate for the less complex passages and a higher one for the more complex parts. With some encoders, it is possible to specify a given quality, and the encoder will vary the bit rate accordingly. Users who know a particular ""quality setting"" that is transparent to their ears can use this value when encoding all of their music, and generally speaking not need to worry about performing personal listening tests on each piece of music to determine the correct bit rate.",480,What is the simplest type of MP3 file that uses one bit rate for the entire file known as?,Constant Bit Rate,CBR,VBR,Variable Bit Rate,3,"እቲ ዝቐለለ ዓይነት MP3 ፋይል ንመላእ ፋይል ሓደ ቢት ሬት ይጥቀም: እዚ ብቐዋሚ ቢት ሬት (CBR) ኢንኮዲንግ ተባሂሉ ይፍለጥ። ቀጻሊ ቢት ሬት ምጥቃም ንኢንኮዲንግ ቀሊልን ቅልጡፍን ይገብሮ። ይኹን እምበር ኣብ ምሉእ እቲ ፋይል ቢት ሬት ዝቕየርሎም ፋይላት ምፍጣር እውን ይከኣል እዩ። እዚኦም ተለዋዋጢ ቢት ሬት (VBR) ፋይላት ተባሂሎም ይፍለጡ። እዚ ብድሕሪ እዚ ዘሎ ሓሳብ፡ ኣብ ዝኾነ ቁራጽ ድምጺ፡ ገለ ክፋላት ንምጽቃጥ ኣዝዩ ዝቐለለ ክኸውን እዩ፡ ከም ስቕታ ወይ ውሑዳት መሳርሒታት ጥራይ ዝሓዘ ሙዚቃ፡ ገለ ድማ ንምጽቃጥ ዝያዳ ከጸግሞም እዩ። ስለዚ፡ እቲ ሓፈሻዊ ጽሬት ናይቲ ፋይል፡ ነቶም ውሑድ ዝተሓላለኹ መሕለፊታት ዝወሓደ ቢት ሬትን ንዝተሓላለኹ ክፍልታት ዝለዓለ ደረጃን ብምጥቃም ክውስኽ ይኽእል። ምስ ገለ ኢንኮደር፡ ንዝተዋህበ ጽሬት ምግላጽ ይከኣል እዩ፡ እቲ ኢንኮደር ድማ ነቲ ቢት ሬት ብመሰረት እዚ ክፈላለ እዩ። ኣብ እዝኖም ግሉጽ ዝኾነ ፍሉይ ""ናይ ጽሬት ቅጥዒ"" ዝፈልጡ ተጠቀምቲ ንኹሉ ሙዚቃኦም ኣብ ዝሕብሩሉ እዋን ነዚ ዋጋ ክጥቀሙሉ ይኽእሉ እዮም፣ ብሓፈሻ ምዝራብ ድማ ቅኑዕ ቢት ሬት ንምፍላጥ ኣብ ነፍሲ ወከፍ ቁራጽ ሙዚቃ ውልቃዊ ናይ ምስማዕ ፈተናታት ምፍጻም ምጭናቕ ኣየድልዮምን።",እቲ ዝቐለለ ዓይነት MP3 ፋይል ንመላእ ፋይል ሓደ ቢት ሬት ዝጥቀም እንታይ እዩ?,ቀጻሊ ቢት ሬት,CBR .,ቫይብራ,ተለዋዋጢ ቢት ሬት .
"Following the 1973 war and the subsequent peace treaty, Egypt became the first Arab nation to establish diplomatic relations with Israel. Despite that, Israel is still widely considered as a hostile state by the majority of Egyptians. Egypt has played a historical role as a mediator in resolving various disputes in the Middle East, most notably its handling of the Israeli-Palestinian conflict and the peace process. Egypt's ceasefire and truce brokering efforts in Gaza have hardly been challenged following Israel's evacuation of its settlements from the strip in 2005, despite increasing animosity towards the Hamas government in Gaza following the ouster of Mohamed Morsi, and despite recent attempts by countries like Turkey and Qatar to take over this role.",481,What nation became the first Arab country to establish diplomatic relations with Israel?,first,Egypt,1973,2005,2,ድሕሪ እቲ ኣብ 1973 ዝተኻየደ ኲናትን ድሕሪኡ ዝመጸ ውዕል ሰላምን ግብጺ ምስ እስራኤል ዲፕሎማስያዊ ዝምድና ዝሰረተት ናይ መጀመርታ ዓረብ ሃገር ኰነት። እዚ እናሃለወ እስራኤል ገና ብመብዛሕትኦም ግብጻውያን ከም ተጻባኢት ሃገር ትቑጸር። ግብጺ ኣብ ማእከላይ ምብራቕ ዝተፈላለዩ ክርክር ኣብ ምፍታሕ ከም ሽምግልና ታሪኻዊ ተራ ተጻዊታ እያ፣ ብፍላይ ኣብ ኣተሓሕዛ ግጭት እስራኤልን ፍልስጤምንን መስርሕ ሰላምን። ግብጺ ኣብ ጋዛ ዝነበረ ናይ ደው ምባል ተኹስን ናይ ዕርዲ ደላላይ ጻዕርን፡ እስራኤል ኣብ 2005 ካብ ስትሪፕ ዝወጸት ሰፈራታታ ድሕሪ ምውጽኣ፡ ኣብ ልዕሊ መሓመድ ሞርሲ ካብ ስልጣኑ ኣብ ልዕሊ መሓመድ ሞርሲ ካብ ስልጣኑ ጽልኢ እንተወሰኸ፡ ከም በዓል ቱርኪን ቀጠርን ዝኣመሰሉ ሃገራት ነዚ ተራ ክወስድዎ ከለዉ፡ ኣብ ልዕሊ መንግስቲ ሓማስ ጽልኢ እናወሰኹ እኳ እንተኸኣሉ፡ ዳርጋ ኣይተፈታተነን።,ምስ እስራኤል ዲፕሎማስያዊ ዝምድና ዝምስረት ናይ መጀመርታ ዓረብ ሃገር ኰነ?,መጀመርታ,ግብጺ,1973 ዓ.ም.,2005
"Mali underwent economic reform, beginning in 1988 by signing agreements with the World Bank and the International Monetary Fund. During 1988 to 1996, Mali's government largely reformed public enterprises. Since the agreement, sixteen enterprises were privatized, 12 partially privatized, and 20 liquidated. In 2005, the Malian government conceded a railroad company to the Savage Corporation. Two major companies, Societé de Telecommunications du Mali (SOTELMA) and the Cotton Ginning Company (CMDT), were expected to be privatized in 2008.",482,How many Mali's businesses underwent economic reform in 1988?,the International Monetary Fund,12,the World Bank,the Savage Corporation,2,ማሊ ካብ 1988 ጀሚሩ ምስ ባንኪ ዓለምን ዓለምለኻዊ ገንዘባዊ ፋንድን ስምምዕ ብምፍርራሕ ካብ 1988 ጀሚሩ ቁጠባዊ ጽገና ተገይሩሉ። ኣብ 1988 ክሳብ 1996፡ መንግስቲ ማሊ ብዓቢኡ ንመንግስታዊ ትካላት የሐድሶ ነበረ። እቲ ስምምዕ ካብቲ ስምምዕ ጀሚሩ ዓሰርተ ሽዱሽተ ትካላት ብሕታዊ ኮይኑ፣ 12 ብኸፊል ውልቃውያን፣ 20 ድማ ተጨናኒቖም እዮም። ኣብ 2005 መንግስቲ ማሊ ናብ ሳቫጅ ኮርፖሬሽን ናይ ባቡር ኩባንያ ተቐቢሉ። ክልተ ዓበይቲ ኩባንያታት ሶሲየተ ደ ቴሌኮሙኒኬሽን ዱ ማሊ (ሶተልማ)ን ኮተን ጅኒንግ ካምፓኒን (CMDT) ኣብ 2008 ብሕታዊ ክግበረለን ትጽቢት ይግበር ነይሩ።,ኣብ 1988 ክንደይ ናይ ማሊ ንግዲ ቁጠባዊ ጽገና ተገይሩሎም?,ዓለምለኻዊ ገንዘባዊ ፋንድ,12 .,ባንኪ ዓለም,እቲ ሳቫጅ ኮርፖሬሽን .
"According to the Framework Law (3549/2007), Public higher education ""Highest Educational Institutions"" (Ανώτατα Εκπαιδευτικά Ιδρύματα, Anótata Ekpaideytiká Idrýmata, ""ΑΕΙ"") consists of two parallel sectors:the University sector (Universities, Polytechnics, Fine Arts Schools, the Open University) and the Technological sector (Technological Education Institutions (TEI) and the School of Pedagogic and Technological Education). There are also State Non-University Tertiary Institutes offering vocationally oriented courses of shorter duration (2 to 3 years) which operate under the authority of other Ministries. Students are admitted to these Institutes according to their performance at national level examinations taking place after completion of the third grade of Lykeio. Additionally, students over twenty-two years old may be admitted to the Hellenic Open University through a form of lottery. The Capodistrian University of Athens is the oldest university in the eastern Mediterranean.",483,Which university has a really bad question?,2 to 3 years,Anótata Ekpaideytiká Idrýmata,third,the Open University,2,"ብመሰረት ሕጊ ማዕቀፍ (3549/2007)፣ ህዝባዊ ላዕለዋይ ትምህርቲ ""ዝለዓለ ትምህርታዊ ትካላት"" (ανώτατα εκπαιδευτικά ιδρύύματα, anótata ekpaideytiká idrýta, ""αεεεεεεεεεεεεεεεεεει) (ዩኒቨርሲቲስ፣ ፖሊቴክኒክስ፣ ኣብያተ ትምህርቲ ስነ ጥበብ፣ ክፉት ዩኒቨርሲቲ) ከምኡ እውን ጽላት ቴክኖሎጂ (Technological Education Tirtations (TEI)ን ቤት ትምህርቲ ስነ-ምምሃርን ቴክኖሎጅን ትምህርቲ)። ብተወሳኺ ኣብ ትሕቲ ስልጣን ካልኦት ሚኒስትሪታት ዝሰርሑ ዝሓጸረ ንውሓት ግዜ (2 ክሳብ 3 ዓመት) ብሞያዊ መንገዲ ዝቐንዐ ኮርሳት ዘቕርባ ናይ ዘይዱኒፊቲ ሳልሳይ ደረጃ ትካላት ኣለወን። ተምሃሮ ሳልሳይ ክፍሊ ላይከዮ ምስተዛዘመ ኣብ ዝካየደሉ ዘሎ ደረጃ ፈተናታት ብመሰረት ብቕዓቶም ናብዞም ትካላት ይኣትዉ። ብተወሳኺ ልዕሊ ዕስራን ክልተን ዓመት ዝዕድሚኦም ተማሃሮ ብመልክዕ ሎተሪ ናብ ዩኒቨርሲቲ ሄለኒክ ኦፐን ክኣትዉ ይኽእሉ እዮም። ካፖዲስትርያን ዩኒቨርሲቲ ኣቴንስ ኣብ ምብራቓዊ ማእከላይ ባሕሪ እቲ ዝዓበየ ዩኒቨርሲቲ እዩ።",ኣየናይ ዩኒቨርሲቲ እዩ ናይ ብሓቂ ሕማቕ ሕቶ ዘለዎ?,ካብ 2 ክሳብ 3 ዓመት,ሞታታ ኤክፓይደይቲኪ ኢደማ,ሳልሳይ,እቲ ክፉት ዩኒቨርሲቲ
