passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The uphill mountain on the northern tip of Machu Picchu is often a large mountain that comes from behind when they take photos of the ruins. From the bottom up, it is a little scary, and it is difficult to climb uphill. However, the qualified people reach 45 minutes. The stone stairs are laid on most of the road, and they provide assistance in the more steep parts of Achayo hand support. Despite this, guess in advance that you may be short of breath, so be careful when we move up in the uphill place, especially in a happy places. There is a small cave with a passing skipping inside when you reach the edge of the mountain, it is a low and cramped cave.",1,Which of the following can pose a danger to the climbers across the climb?,The condition of dirty,Stone stairs,ንእሽቶ በዓቲ,ናይ ሓጺን ገመዳት,1,ኣብ ሰሜናዊ ጫፍ ማቹ ፒቹ ዝርከብ ዓቐብ ዘለዎ እምባ መብዛሕትኡ ግዜ ነቲ ዑናታት ስእሊ ክወስዱ ከለዉ ብድሕሪት ዝመጽእ ዓቢ እምባ እዩ። ካብ ታሕቲ ንላዕሊ ቁሩብ ዘፍርሕ እዩ፣ ዓቐብ ክትድይብ ድማ ኣጸጋሚ እዩ። እንተኾነ ግን እቶም ብቑዓት ሰባት 45 ደቓይቕ ይበጽሑ። እቲ ናይ እምኒ መደያይቦ ኣብ መብዛሕትኡ መንገዲ ይንጸፍ፣ ኣብቲ ዝያዳ ቁልቁል ዝኣፉ ክፋላት ናይ ኣቻዮ ናይ ኢድ ደገፍ ድማ ሓገዝ ይህቡ። እዚ እናሃለወ፡ ትንፋስ ክትሓጽር ከም እትኽእል ኣቐዲምካ ግምት፡ ስለዚ ኣብቲ ዓቐብ ቦታ ክንድይብ ከለና፡ ብፍላይ ኣብ ሕጉስ ቦታታት ክንድይብ ከለና ተጠንቀቕ። ኣብ ወሰን እቲ እምባ ምስ በጻሕካ ኣብ ውሽጣ ዝዘልል ንእሽቶ በዓቲ ኣላ፣ ትሑትን ምጭብባጥን በዓቲ እያ።,ካብዞም ዝስዕቡ ኣየናይ እዩ ነቶም ኣብ ስግር እቲ ዓቐብ ዝነበሩ ዓቐብቲ ሓደጋ ከስዕብ ዝኽእል?,ኩነታት ረሳሕ .,ናይ እምኒ መደያይቦ,ንእሽቶ በዓቲ,ናይ ሓጺን ገመዳት
"The uphill mountain on the northern tip of Machu Picchu is often a large mountain that comes from behind when they take photos of the ruins. From the bottom up, it is a little scary, and it is difficult to climb uphill. However, the qualified people reach 45 minutes. The stone stairs are laid on most of the road, and they provide assistance in the more steep parts of Achayo hand support. Despite this, guess in advance that you may be short of breath, so be careful when we move up in the uphill place, especially in a happy places. There is a small cave with a passing skipping inside when you reach the edge of the mountain, it is a low and cramped cave.",2,Which of the following statements does not exactly reflect the climb of Mount Machu Picchu as described in the verse?,Even qualified foreign upsets are likely to breathe,There is no hand in the steep parts of the cliff,ኣብ ላዕሊ ብዘሎ በዓቲ ክትሓልፍ ኣለኩም,እቶም ጸዳፍ ክፋላት ርሑሱ ምስ ዝኸውን ሓደገኛታት ይኾኑ,2,ኣብ ሰሜናዊ ጫፍ ማቹ ፒቹ ዝርከብ ዓቐብ ዘለዎ እምባ መብዛሕትኡ ግዜ ነቲ ዑናታት ስእሊ ክወስዱ ከለዉ ብድሕሪት ዝመጽእ ዓቢ እምባ እዩ። ካብ ታሕቲ ንላዕሊ ቁሩብ ዘፍርሕ እዩ፣ ዓቐብ ክትድይብ ድማ ኣጸጋሚ እዩ። እንተኾነ ግን እቶም ብቑዓት ሰባት 45 ደቓይቕ ይበጽሑ። እቲ ናይ እምኒ መደያይቦ ኣብ መብዛሕትኡ መንገዲ ይንጸፍ፣ ኣብቲ ዝያዳ ቁልቁል ዝኣፉ ክፋላት ናይ ኣቻዮ ናይ ኢድ ደገፍ ድማ ሓገዝ ይህቡ። እዚ እናሃለወ፡ ትንፋስ ክትሓጽር ከም እትኽእል ኣቐዲምካ ግምት፡ ስለዚ ኣብቲ ዓቐብ ቦታ ክንድይብ ከለና፡ ብፍላይ ኣብ ሕጉስ ቦታታት ክንድይብ ከለና ተጠንቀቕ። ኣብ ወሰን እቲ እምባ ምስ በጻሕካ ኣብ ውሽጣ ዝዘልል ንእሽቶ በዓቲ ኣላ፣ ትሑትን ምጭብባጥን በዓቲ እያ።,ካብዞም ዝስዕቡ ኣበሃህላታት ኣየናይ እዩ ከምቲ ኣብታ ጥቕሲ ዝተገልጸ ንዓቐብ እምባ ማቹ ፒቹ ብልክዕ ዘንጸባርቕ?,ዋላ ብቑዕ ናይ ወጻኢ ምብስባስ ከተስተንፍስ ተኽእሎ ኣሎ ።,ኣብቲ ቁልቁለት ዘሎ ክፋል ገደል ኢድ,ኣብ ላዕሊ ብዘሎ በዓቲ ክትሓልፍ ኣለኩም,እቶም ጸዳፍ ክፋላት ርሑሱ ምስ ዝኸውን ሓደገኛታት ይኾኑ
"The same of the Majorka and similar regions such as the Mediterranean Sea are used by bread, vegetables in vegetables (especially on pigs) and uses oil olives fully. One simple dinner, especially during the winter of Pa-ambo-li, bread with olive oil, tomatoes and the available flavors such as cheese, tunasa, etc.",1,"According to the verse, which of these is not the main food of Majorka?",meat,bake,እኽሊ,ኣሕምልቲ,3,ተመሳሳሊ ናይ ሜጀርካን ተመሳሳሊ ዞባታትን ከም ባሕሪ ማእከላይ ባሕሪ ብኣሕምልቲ (ብፍላይ ኣብ ሓሰማታት) ብኣሕምልቲ ዝጥቀመሎምን ዘይቲ ኣውሊዕ ምሉእ ብምሉእ ዝጥቀምን እዩ። ሓደ ቀሊል ድራር ብፍላይ ኣብ እዋን ክረምቲ ፓ-ኣምቦ-ሊ፡ እንጀራ ምስ ዘይቲ ኣውሊዕ፡ ኮሚደረን ከም በርበረ፡ ቱናሳ ወዘተ ዝኣመሰሉ መኣዛታትን።,ብመሰረት ጥቕሲ ካብዚኦም ኣየናይ እዩ ቀንዲ መግቢ ሜጀርካ ዘይኮነ?,ስጋ,ባኒ,እኽሊ,ኣሕምልቲ
"Hangi food is prepared in a hole in the ground. The pit is rolled out of hot stones either from fire, or some natural heat. Hangi is used to make a dinner of traditional roast. In Christchurch, Welnilgton and other pits, several locations offer a geotherapy hole in Rotorwa.",1,"Based on the information from the scripture, which statement is not true about food?",Geothermel Hangi use hot stones that come out of the fire to heat the hole,A hot stone hangi is located in Wellington,ዝጥበስ ድራር መብዛሕትኡ ግዜ ብሃንጊ እዩ ዝኽሸን,ጂኦተርማል ሃንጊ ኣብ ሮቶሩዋ ክርኸብ ይክኣል,1,መግቢ ሃንጊ ኣብ መሬት ኣብ ዝርከብ ነዃል ይዳሎ። እቲ ጉድጓድ ካብ ውዑይ ኣእማን ወይ ካብ ሓዊ፡ ወይ ካብ ገለ ተፈጥሮኣዊ ሙቐት ይጥቕለል። ሃንጊ ንባህላዊ ጥብሲ ድራር ንምስራሕ ይጥቀመሉ። ኣብ ክራይስትቸርች፡ ዌልኒልግተንን ካልኦት ጉድጓዳትን፡ ሓያሎ ቦታታት ኣብ ሮቶርዋ ጂኦቴራፒ ነዃል የቕርቡ።,ካብ ቅዱሳት መጻሕፍቲ ዝመጽእ ሓበሬታ ብምብጋስ ብዛዕባ መግቢ ኣየናይ ኣበሃህላ እዩ ሓቂ?,ጂኦተርሜል ሃንጊ ነቲ ጉድጓድ ንምውዓይ ካብቲ ሓዊ ዝወጽእ ውዑይ ኣእማን ተጠቐም,ኣብ ዌሊንግተን ውዑይ እምኒ ሃንጊ ይርከብ,ዝጥበስ ድራር መብዛሕትኡ ግዜ ብሃንጊ እዩ ዝኽሸን,ጂኦተርማል ሃንጊ ኣብ ሮቶሩዋ ክርኸብ ይክኣል
"Hangi food is prepared in a hole in the ground. The pit is rolled out of hot stones either from fire, or some natural heat. Hangi is used to make a dinner of traditional roast. In Christchurch, Welnilgton and other pits, several locations offer a geotherapy hole in Rotorwa.",2,Which of the following is not mentioned as usual to heat the hole?,Gaz,Hot stones,ጂኦተርማል ሙቐት,ውዑይ ኣእማን,1,መግቢ ሃንጊ ኣብ መሬት ኣብ ዝርከብ ነዃል ይዳሎ። እቲ ጉድጓድ ካብ ውዑይ ኣእማን ወይ ካብ ሓዊ፡ ወይ ካብ ገለ ተፈጥሮኣዊ ሙቐት ይጥቕለል። ሃንጊ ንባህላዊ ጥብሲ ድራር ንምስራሕ ይጥቀመሉ። ኣብ ክራይስትቸርች፡ ዌልኒልግተንን ካልኦት ጉድጓዳትን፡ ሓያሎ ቦታታት ኣብ ሮቶርዋ ጂኦቴራፒ ነዃል የቕርቡ።,ካብዞም ዝስዕቡ ኣየናይ እዩ ነቲ ነዃል ንምውዓይ ከምቲ ልሙድ ዘይተጠቕሰ?,ጋዝ,ውዑይ ኣእማን,ጂኦተርማል ሙቐት,ውዑይ ኣእማን
"When visiting the temples, women must wear heats covering their shoulders and cover their shoulders. Most monasteries will give if they are prepared for women if they are ready for women, but if you meet yours, especially if it has bright colors, you will get a smile from the bishop or Sorela at the introduction. The boys are asked to wear a shirt covering their knees. This is also a loan from the entrance store, but you may not feel good to wear the clothing after each user is not washed. Enough of the same amount for all people!",1,What makes a monk to have a special recognition?,A covered rollar cover,Closing your shoulders,ካብ ገዳም መጠቕለሊ ምልቃሕ ,ልዕሊ ብርኪ ዝተቖርጸ ስረ ምኽዳን,1,ደቂ ኣንስትዮ ናብቲ መቕደስ ክበጽሓ እንከለዋ፡ ኣብ መንኵበን ዝሽፍን ዋዒ ክኽደና ኣለወን፡ ኣብ መንኵበን ድማ ክሽፍናኦ ኣለወን። መብዛሕትኦም ገዳማት ንደቂ ኣንስትዮ ድሉዋት እንተኾይኖም ንደቂ ኣንስትዮ ተዳልዮም እንተኾይኖም ክህብዎ እዮም፡ እንተኾነ ግን ናትካ እንተተራኺብካ፡ ብፍላይ ድሙቕ ሕብሪ እንተሃልይዋ፡ ​​ኣብቲ መእተዊ ካብ ጳጳስ ወይ ሶረላ ፍሽኽታ ክትረክብ ኢኻ። እቶም ኣወዳት ብርኮም ዝሽፍን ስረ ክኽደኑ ይሕተቱ። እዚ እውን ካብቲ መእተዊ ድኳን ልቓሕ እዩ፣ ግን ነፍሲ ወከፍ ተጠቃሚ ምስ ዘይተሓፀበ ነቲ ክዳን ምኽዳን ጽቡቕ ኣይስምዓካን ይኽእል እዩ። ንኹሉ ሰብ ተመሳሳሊ መጠን ገንዘብ ይኣክል!,ሓደ መነኮስ ፍሉይ ኣፍልጦ ንኽህልዎ እንታይ እዩ?,ዝተሸፈነ ሮላር መሸፈኒ .,ኣብራኽካ ምዕጻው .,ካብ ገዳም መጠቕለሊ ምልቃሕ ,ልዕሊ ብርኪ ዝተቖርጸ ስረ ምኽዳን
"When visiting the temples, women must wear heats covering their shoulders and cover their shoulders. Most monasteries will give if they are prepared for women if they are ready for women, but if you meet yours, especially if it has bright colors, you will get a smile from the bishop or Sorela at the introduction. The boys are asked to wear a shirt covering their knees. This is also a loan from the entrance store, but you may not feel good to wear the clothing after each user is not washed. Enough of the same amount for all people!",2,Which of the following clothes is unlikely to borrow from a monastery?,Short Guard,A short shirt,ስረ,መጠቕለሊ,2,ደቂ ኣንስትዮ ናብቲ መቕደስ ክበጽሓ እንከለዋ፡ ኣብ መንኵበን ዝሽፍን ዋዒ ክኽደና ኣለወን፡ ኣብ መንኵበን ድማ ክሽፍናኦ ኣለወን። መብዛሕትኦም ገዳማት ንደቂ ኣንስትዮ ድሉዋት እንተኾይኖም ንደቂ ኣንስትዮ ተዳልዮም እንተኾይኖም ክህብዎ እዮም፡ እንተኾነ ግን ናትካ እንተተራኺብካ፡ ብፍላይ ድሙቕ ሕብሪ እንተሃልይዋ፡ ​​ኣብቲ መእተዊ ካብ ጳጳስ ወይ ሶረላ ፍሽኽታ ክትረክብ ኢኻ። እቶም ኣወዳት ብርኮም ዝሽፍን ስረ ክኽደኑ ይሕተቱ። እዚ እውን ካብቲ መእተዊ ድኳን ልቓሕ እዩ፣ ግን ነፍሲ ወከፍ ተጠቃሚ ምስ ዘይተሓፀበ ነቲ ክዳን ምኽዳን ጽቡቕ ኣይስምዓካን ይኽእል እዩ። ንኹሉ ሰብ ተመሳሳሊ መጠን ገንዘብ ይኣክል!,ካብዞም ዝስዕቡ ክዳውንቲ ኣየናይ እዩ ካብ ገዳም ክልቃሕ ዘይሕሰብ?,ሓጺር ሓለዋ,ሓጺር ስረ .,ስረ,መጠቕለሊ
"If you visit the Arctic or Antarctic areas, they enjoy the evening with a shield polar , which means that the sun will not come out of the universe. This gives you a good opportunity to see Arora Borelis as the sky is dark from an hour to hour. These places are very low and very low and light pollution will always cause problems and you will be able to have fun with the stars as well.",1,When will a visitor get more opportunities to see stars when they arrive in the Antarctic?,During the winter months,When the area is not as much as it should be,ኣብ ኣዋርሕ ሓጋይ,ደረጃ ብከላ ብርሃን ትሑት ኣብ ዝኾነሉ እዋን,3,ኣብቲ ኣርክቲክ ወይ ኣንታርክቲክ ከባቢታት እንተበጺሕካ፡ ነቲ ምሸት ምስ ዋልታ ፖላር ፡ የስተማቕርዎ ፡ እዚ ማለት ጸሓይ ካብ ኣድማስ ኣይትወጽእን እያ ማለት እዩ። እዚ ድማ ሰማይ ካብ ሓደ ሰዓት ክሳብ ሰዓት ጸልሚቱ ስለ ዘሎ ኣሮራ ቦረሊስ ንምርኣይ ጽቡቕ ዕድል ይህበካ። እዞም ቦታታት ኣዝዮም ትሑትን ኣዝዩ ትሑትን ኮይኑ ብከላ ብርሃን ኩሉ ግዜ ጸገም ከስዕብ እዩ ምስ ከዋኽብቲ ውን ክትዘናጋዕ ትኽእል ኢኻ።,ሓደ በጻሒ መዓስ እዩ ኣብ ኣንታርክቲክ ምስ በጽሐ ከዋኽብቲ ንምርኣይ ዝያዳ ዕድላት ክረክብ?,ኣብ ኣዋርሕ ክረምቲ,እቲ ከባቢ ከምቲ ክኸውን ዝግብኦ ኣብ ዘይኮነሉ እዋን .,ኣብ ኣዋርሕ ሓጋይ,ደረጃ ብከላ ብርሃን ትሑት ኣብ ዝኾነሉ እዋን
"In remote areas without telephone cover, your only option can be satellite. In general, a satellite phone is not a replacement mobile phone, why you have a clear communication line to call the telephone. This service is almost often useful in transportation; This includes the facilitators of the arts and other low data bell bells and travel coverage. Your hometown telephone service provider, should be able to provide you with more information about finding the service.",1,When can a satellite telephone unable to replace mobile phones?,If it could be stumbled by looking at the satellite line,If the place is very far away,ኣብ ደገ ክትጥቀመሉ እትኽእል እንተኾይኑ,ሓደ ወፍሪ ዝተወሰኑ ናይ ዳታ ድሌታት ዝሓትት እንተኾይኑ,1,ኣብቲ ናይ ቴሌፎን ሽፋን ዘይብሉ ርሑቕ ከባቢታት፡ እቲ እንኮ ኣማራጺኻ ሳተላይት ክኸውን ይኽእል እዩ። ብሓፈሻ ሳተላይት ቴለፎን መተካእታ ሞባይል ኣይኮነትን፣ ንምንታይ ናብ ስልኪ ክትድውል ንጹር ናይ ርክብ መስመር ከምዘለካ። እዚ ኣገልግሎት እዚ ዳርጋ መብዛሕትኡ ግዜ ኣብ መጓዓዝያ ጠቓሚ እዩ፤ እዚ ድማ ንኣመሓደርቲ ስነ ጥበብን ካልኦት ትሑት ዳታ ደወልን ሽፋን ጉዕዞን ዘጠቓልል እዩ። ናይ ዓድኻ ናይ ቴሌፎን ኣገልግሎት ወሃቢ፣ ብዛዕባ ምርካብ እቲ ኣገልግሎት ዝያዳ ሓበሬታ ክህበካ ክኽእል ኣለዎ።,ሞባይል ቴለፎን ክትክእ ዘይትኽእል ሳተላይት ቴለፎን መዓስ እያ?,ኣብ መስመር ሳተላይት ብምርኣይ ክዕንቀፍ እንተኽኢሉ .,እቲ ቦታ ኣዝዩ ርሑቕ እንተኾይኑ .,ኣብ ደገ ክትጥቀመሉ እትኽእል እንተኾይኑ,ሓደ ወፍሪ ዝተወሰኑ ናይ ዳታ ድሌታት ዝሓትት እንተኾይኑ
"In remote areas without telephone cover, your only option can be satellite. In general, a satellite phone is not a replacement mobile phone, why you have a clear communication line to call the telephone. This service is almost often useful in transportation; This includes the facilitators of the arts and other low data bell bells and travel coverage. Your hometown telephone service provider, should be able to provide you with more information about finding the service.",2,When is a satellite phone preferred than a mobile phone?,He was taking a break in a city,During the boat journey,ሪሞት ዳታ ኣድላዪ ኣብ ዘይኮነሉ እዋን,እኹል ሽፋን ሞባይል ክህልወኩም ተኽእሎ ኣብ ዝህልወኩም እዋን,2,ኣብቲ ናይ ቴሌፎን ሽፋን ዘይብሉ ርሑቕ ከባቢታት፡ እቲ እንኮ ኣማራጺኻ ሳተላይት ክኸውን ይኽእል እዩ። ብሓፈሻ ሳተላይት ቴለፎን መተካእታ ሞባይል ኣይኮነትን፣ ንምንታይ ናብ ስልኪ ክትድውል ንጹር ናይ ርክብ መስመር ከምዘለካ። እዚ ኣገልግሎት እዚ ዳርጋ መብዛሕትኡ ግዜ ኣብ መጓዓዝያ ጠቓሚ እዩ፤ እዚ ድማ ንኣመሓደርቲ ስነ ጥበብን ካልኦት ትሑት ዳታ ደወልን ሽፋን ጉዕዞን ዘጠቓልል እዩ። ናይ ዓድኻ ናይ ቴሌፎን ኣገልግሎት ወሃቢ፣ ብዛዕባ ምርካብ እቲ ኣገልግሎት ዝያዳ ሓበሬታ ክህበካ ክኽእል ኣለዎ።,ካብ ሞባይል ቴለፎን መዓስ እያ ትመርጽ?,ኣብ ከተማ ዕረፍቲ ይወስድ ነይሩ ።,ኣብ እዋን ጉዕዞ ጃልባ,ሪሞት ዳታ ኣድላዪ ኣብ ዘይኮነሉ እዋን,እኹል ሽፋን ሞባይል ክህልወኩም ተኽእሎ ኣብ ዝህልወኩም እዋን
"The capital of Moldova is Chissina. The domestic language, even Rome, is spoken in large numbers. Moldova is the wife of many republics who were affected by racial warfare. In 1994, the conflict led to the establishment of the Republican Republic Transnisister in eastern Moldova, which declared its own sovereignty, its own government and currency but who were not recognized by any UN member. Although the political agreement has not succeeded, the economic ties between these two parts of Moldova have been re-established. The main religion of the Orthodox Christian religion in Moldova is.",1,Which of the following is the conflict that led to the creation of the Transitional Republic?,Economics,ancestors,ቋንቋ,ሃይማኖት,2,ርእሰ ከተማ ሞልዶቫ ቺሲና እያ። እቲ ናይ ገዛ ቋንቋ ዋላ ሮማ ከይተረፈ ብብዝሒ ይዝረብ። ሞልዶቫ በዓልቲ ቤት ብዙሓት ሪፓብሊካት እያ ብዓሌታዊ ውግእ ዝተሃስያ። እቲ ግጭት ኣብ 1994 ኣብ ምብራቓዊ ሞልዶቫ ዝርከብ ሪፓብሊካዊ ሪፓብሊክ ትራንስኒሳይስተር ንምምስራት ዝደረኸ ኮይኑ፡ እዚ ድማ ናይ ገዛእ ርእሱ ልኡላውነት፡ ናይ ገዛእ ርእሱ መንግስትን ባጤራን ግን ከኣ ብዝኾነ ኣባል ሕቡራት ሃገራት ኣፍልጦ ዘይረኸበ። እቲ ፖለቲካዊ ስምምዕ እኳ እንተዘይተዓወተ፡ ኣብ መንጎ እዞም ክልተ ክፋላት ሞልዶቫ ዝነበረ ቁጠባዊ ምትእስሳር ግን ዳግማይ ተሰሪዑ ኣሎ። እቲ ቀንዲ ሃይማኖት ናይ ኦርቶዶክሳውያን ክርስትያን ሃይማኖት ኣብ ሞልዶቫ እዩ።,ካብዞም ዝስዕቡ ኣየናይ እዩ እቲ ናብ ምፍጣር መሰጋገሪት ሪፓብሊክ ዝመርሐ ግጭት?,ቁጠባ,ዓሌት,ቋንቋ,ሃይማኖት
"The capital of Moldova is Chissina. The domestic language, even Rome, is spoken in large numbers. Moldova is the wife of many republics who were affected by racial warfare. In 1994, the conflict led to the establishment of the Republican Republic Transnisister in eastern Moldova, which declared its own sovereignty, its own government and currency but who were not recognized by any UN member. Although the political agreement has not succeeded, the economic ties between these two parts of Moldova have been re-established. The main religion of the Orthodox Christian religion in Moldova is.",2,Which of the following Republicans is different from the other Moldova?,language,religion,ኣፍልጦ ውድብ ሕቡራት ሃገራት,ገንዘብ,4,ርእሰ ከተማ ሞልዶቫ ቺሲና እያ። እቲ ናይ ገዛ ቋንቋ ዋላ ሮማ ከይተረፈ ብብዝሒ ይዝረብ። ሞልዶቫ በዓልቲ ቤት ብዙሓት ሪፓብሊካት እያ ብዓሌታዊ ውግእ ዝተሃስያ። እቲ ግጭት ኣብ 1994 ኣብ ምብራቓዊ ሞልዶቫ ዝርከብ ሪፓብሊካዊ ሪፓብሊክ ትራንስኒሳይስተር ንምምስራት ዝደረኸ ኮይኑ፡ እዚ ድማ ናይ ገዛእ ርእሱ ልኡላውነት፡ ናይ ገዛእ ርእሱ መንግስትን ባጤራን ግን ከኣ ብዝኾነ ኣባል ሕቡራት ሃገራት ኣፍልጦ ዘይረኸበ። እቲ ፖለቲካዊ ስምምዕ እኳ እንተዘይተዓወተ፡ ኣብ መንጎ እዞም ክልተ ክፋላት ሞልዶቫ ዝነበረ ቁጠባዊ ምትእስሳር ግን ዳግማይ ተሰሪዑ ኣሎ። እቲ ቀንዲ ሃይማኖት ናይ ኦርቶዶክሳውያን ክርስትያን ሃይማኖት ኣብ ሞልዶቫ እዩ።,ካብዞም ዝስዕቡ ሪፓብሊካን ኣየናይ እዩ ካብቲ ካልእ ሞልዶቫ ዝተፈልየ?,ቋንቋ,ሃይማኖት,ኣፍልጦ ውድብ ሕቡራት ሃገራት,ገንዘብ
"""Montevidee is from the south side, so it becomes summer there in the northern winter circle, and in summer in summer, Montevideo is located in a small tropical zone. Although the cold is not, the thermometer is more cooler than it says and there are no various """"drawn"" seasons and the scale of the year is the same.",1,"According to the scripture, when should a traveler hope to be saved from a wind situation to the Montevide?",In the months of the summer of the northern circle,In the dry season Montevidee,ኣብ ኣዋርሕ ክረምቲ ሰሜናዊ ንፍቀ ክቢ,ኣብ ኣዋርሕ ሓጋይ ሞንቴቪዴኢ,1,"""ሞንተቪዲ ካብ ደቡባዊ ሸነኽ ስለ ዝኾነ፡ ኣብኡ ኣብ ሰሜናዊ ክረምታዊ ዓንኬል ሓጋይ ይኸውን፡ ኣብ ሓጋይ ድማ ኣብ ሓጋይ፡ ሞንተቪድዮ ኣብ ንእሽቶ ትሮፒካዊ ዞባ ይርከብ። ዋላ'ኳ እቲ ቁሪ እንተዘይኮነ፡ እቲ መለክዒ ሙቐት ካብቲ ዝብሎ ዝያዳ ዝሑል ኮይኑ ዝተፈላለየ """"ተሳእለ"" ወቕትታት የለን፡ እቲ ዓመት ድማ ሓደ እዩ።",ብመሰረት እቲ ቅዱሳት መጻሕፍቲ ሓደ ተጓዓዛይ ካብ ሓደ ንፋስ ኩነታት ክሳብ ሞንተቪድ ክድሕን ተስፋ ኣለዎ?,ኣብ ኣዋርሕ ሓጋይ ናይ ሰሜናዊ ዓንኬል,ኣብ ደረቕ ወቕቲ ሞንተቪድ,ኣብ ኣዋርሕ ክረምቲ ሰሜናዊ ንፍቀ ክቢ,ኣብ ኣዋርሕ ሓጋይ ሞንቴቪዴኢ
"""Montevidee is from the south side, so it becomes summer there in the northern winter circle, and in summer in summer, Montevideo is located in a small tropical zone. Although the cold is not, the thermometer is more cooler than it says and there are no various """"drawn"" seasons and the scale of the year is the same.",2,"According to the scripture, if a traveler is partially part of the cold climate, when should he reach the Montevide?",When it was winter in Montevidee,In the northern hemiss when it is winter,ናይ ሞንተቪድዮ ናይ ዝናብ ወቕቲ ምስ ኮነ,ኣብ ሰሜናዊ ንፍቀ ክቢ ሓጋይ ምስ ኮነ,2,"""ሞንተቪዲ ካብ ደቡባዊ ሸነኽ ስለ ዝኾነ፡ ኣብኡ ኣብ ሰሜናዊ ክረምታዊ ዓንኬል ሓጋይ ይኸውን፡ ኣብ ሓጋይ ድማ ኣብ ሓጋይ፡ ሞንተቪድዮ ኣብ ንእሽቶ ትሮፒካዊ ዞባ ይርከብ። ዋላ'ኳ እቲ ቁሪ እንተዘይኮነ፡ እቲ መለክዒ ሙቐት ካብቲ ዝብሎ ዝያዳ ዝሑል ኮይኑ ዝተፈላለየ """"ተሳእለ"" ወቕትታት የለን፡ እቲ ዓመት ድማ ሓደ እዩ።",ብመሰረት ቅዱሳት መጻሕፍቲ ሓደ ተጓዓዛይ ብኸፊል ኣካል ናይቲ ዝሑል ክሊማ እንተኾይኑ መዓስ እዩ ናብ ሞንተቪድ ክበጽሕ ዘለዎ?,ኣብ ሞንተቪድዮ ክረምቲ ኣብ ዝነበረሉ እዋን,ኣብ ሰሜናዊ ንፍቀታ ክረምቲ ኣብ ዝኾነሉ እዋን .,ናይ ሞንተቪድዮ ናይ ዝናብ ወቕቲ ምስ ኮነ,ኣብ ሰሜናዊ ንፍቀ ክቢ ሓጋይ ምስ ኮነ
"Unwanted major pictures or sloppy slopes are known as street pictures. Even though it is far away with modern events , many people arrest young people who love to spoil the personal materials of the government using probably spraying spray paint. However, there are currently organ photographs, road photographs and “legal” walls. Road pictures seem to be the meaning of art in this area, not an illegal slingshot.",2,"According to the verse, what is one of the following to write with a regular artistic article, which is against destruction?",Writing Studies,Scripts,ኣብ ንብረት ህዝቢ ዘይተደልየ ስእሊ መንደቕ,ዘይንበብ መለለዪታት,1,ዘይተደልየ ዓበይቲ ስእልታት ወይ ስልችው ቁልቁለት ብጎደና ስእልታት ተባሂሎም ይፍለጡ። ዋላ እኳ ርሑቕ ምስ ዘመናዊ ፍጻመታት እንተ ዀነ፡ ብዙሓት ሰባት ምናልባት ረሳሕ ስፕራይ ቀለም ብምጥቃም፡ ንውልቃዊ ንብረት መንግስቲ ንምብጻሕ ዚፈትዉ መንእሰያት ይኣስሩ። ይኹን እምበር፡ ኣብዚ እዋን’ዚ ናይ ኣካላት ስእልታት፡ ናይ ጽርግያ ስእልታትን “ሕጋዊ” መናድቕን ኣሎ። ስእልታት ጽርግያ ኣብዚ ከባቢ ትርጉም ስነ-ጥበብ እምበር ዘይሕጋዊ ስሊንግሾት ኣይኮነን።,ብመሰረት እታ ጥቕሲ፡ ካብዞም ዝስዕቡ ሓደ እንታይ እዩ ምስ ስሩዕ ስነ-ጥበባዊ ጽሑፍ፡ ኣንጻር ጥፍኣት ዝኾነ?,መጽናዕቲ ጽሕፈት,ስክሪፕት .,ኣብ ንብረት ህዝቢ ዘይተደልየ ስእሊ መንደቕ,ዘይንበብ መለለዪታት
