passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"Some species, including frigatebirds, gulls, and skuas, engage in kleptoparasitism, stealing food items from other birds. Kleptoparasitism is thought to be a supplement to food obtained by hunting, rather than a significant part of any species' diet; a study of great frigatebirds stealing from masked boobies estimated that the frigatebirds stole at most 40% of their food and on average stole only 5%. Other birds are scavengers; some of these, like vultures, are specialised carrion eaters, while others, like gulls, corvids, or other birds of prey, are opportunists.",446,What percent of the food were kleptoparasitism caught by frigatebirds?,—,most 40%,only 5%,—,2,ገለ ዓይነታት ዓሳታት ፍሪጌትበርድ፡ ጉልስን ስኩኣስን ዝርከብዎም፡ ኣብ ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ክለፕቶፓራሲቲዝም፡ ርኡይ ክፋል ዝኾነ ዓይነት መግቢ ዝኾነ ዓይነት መግቢ ዘይኮነስ፡ ብሃድን ዝረኽቦ መመላእታ መግቢ ምዃኑ ይግመት፤ ካብ ዝተሸፈነ ቡቢስ ዝሰርቁ ዓበይቲ ፍሪጌትበርድስ ዝተገብረ መጽናዕቲ፡ ፍሪጌትበርድስ ኣብ ዝበዝሐ 40% መግቦም ከም ዝሰረቑን ብማእከላይ ገምጋም 5% ጥራይ ከም ዝሰረቑን ገሚቱ። ካልኦት ኣዕዋፍ ድማ ስካቨንጀርስ እየን፤ ገለ ካብዚኦም ከም ቨልቸር ፍሉያት በላዕቲ ካርዮን ክኾኑ እንከለዉ፡ ገለ ድማ ከም ጓይላ፡ ኮርቪድ ወይ ካልእ ኣዕዋፍ ግዳይ፡ ዕድለኛታት እዮም።,ብፍሪጌትበርድስ ዝተታሕዘ ክለፕቶፓራሲቲዝም እንታይ ሚእታዊት ካብቲ መግቢ እንታይ እዩ?,—,መብዛሕትኡ 40% .,5% ጥራይ,—
"Some species, including frigatebirds, gulls, and skuas, engage in kleptoparasitism, stealing food items from other birds. Kleptoparasitism is thought to be a supplement to food obtained by hunting, rather than a significant part of any species' diet; a study of great frigatebirds stealing from masked boobies estimated that the frigatebirds stole at most 40% of their food and on average stole only 5%. Other birds are scavengers; some of these, like vultures, are specialised carrion eaters, while others, like gulls, corvids, or other birds of prey, are opportunists.",446,What percent of the food were kleptoparasitism caught by frigatebirds?,—,most 40%,only 5%,—,2,ገለ ዓይነታት ዓሳታት ፍሪጌትበርድ፡ ጉልስን ስኩኣስን ዝርከብዎም፡ ኣብ ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ምልክት ክለፕቶፓራሲቲዝም፡ ርኡይ ክፋል ዝኾነ ዓይነት መግቢ ዝኾነ ዓይነት መግቢ ዘይኮነስ፡ ብሃድን ዝረኽቦ መመላእታ መግቢ ምዃኑ ይግመት፤ ካብ ዝተሸፈነ ቡቢስ ዝሰርቁ ዓበይቲ ፍሪጌትበርድስ ዝተገብረ መጽናዕቲ፡ ፍሪጌትበርድስ ኣብ ዝበዝሐ 40% መግቦም ከም ዝሰረቑን ብማእከላይ ገምጋም 5% ጥራይ ከም ዝሰረቑን ገሚቱ። ካልኦት ኣዕዋፍ ድማ ስካቨንጀርስ እየን፤ ገለ ካብዚኦም ከም ቨልቸር ፍሉያት በላዕቲ ካርዮን ክኾኑ እንከለዉ፡ ገለ ድማ ከም ጓይላ፡ ኮርቪድ ወይ ካልእ ኣዕዋፍ ግዳይ፡ ዕድለኛታት እዮም።,ብፍሪጌትበርድስ ዝተታሕዘ ክለፕቶፓራሲቲዝም እንታይ ሚእታዊት ካብቲ መግቢ እንታይ እዩ?,—,መብዛሕትኡ 40% .,5% ጥራይ,—
"The Estonian Academy of Arts (Estonian: Eesti Kunstiakadeemia, EKA) is providing higher education in art, design, architecture, media, art history and conservation while Viljandi Culture Academy of University of Tartu has an approach to popularise native culture through such curricula as native construction, native blacksmithing, native textile design, traditional handicraft and traditional music, but also jazz and church music. In 2010, there were 245 museums in Estonia whose combined collections contain more than 10 million objects.",447,"Which school provides education in art, design, architecture, media, art history and conservation?",2010,The Estonian Academy of Arts,245,more than 10 million,2,ኤስቶንያዊ ኣካዳሚ ስነ ጥበብ (ኤስቶንያ: ኤስቲስ ኩንስቲያካዲያሚያ) ብስነ ጥበብ፣ ዲዛይን፣ ስነ ህንጻ፣ ስነ-ህንፃ፣ ታሪኽ ስነ ጥበብ ላዕለዋይ ትምህርቲ ይህብ ኣሎ፣ ቪልጃንዲ ባህሊ ኣካዳሚ ዩኒቨርሲቲ ተርቱ ድማ ብኸም መበቆላውያን ህንፀት፣ ተወለድቲ ጸለምቲ፣ ባህላዊ ናይ ኢድን ባህላዊ ሙዚቃን፣ ግን ከኣ ጃዝን ናይ ቤተ ክርስትያን ሙዚቃን ብኸምዚ ዝኣመሰለ ስርዓተ ትምህርቲ ከም ህንፀት መበቆላውያን ህቡብነት ንምቕራብ ዝሕግዝ ኣገባብ ኣለዎ። ኣብ 2010 ዓ.ም.ፈ ኣብ ኢስቶንያ 245 ቤተ መዘክር ነይሮም ድምር ስብስባቶም ልዕሊ 10 ሚልዮን ኣቑሑት ዝሓዘ እዩ።,ኣየናይ ቤት ትምህርቲ እዩ ብስነ ጥበብ፣ ዲዛይን፣ ስነ ህንጻ፣ ሚድያ፣ ታሪኽ ስነ ጥበብን ዕቃበን ትምህርቲ ዝህብ?,2010,ኣካዳሚ ስነ ጥበብ ኢስቶንያ,245 .,ልዕሊ 10 ሚልዮን
"The Estonian Academy of Arts (Estonian: Eesti Kunstiakadeemia, EKA) is providing higher education in art, design, architecture, media, art history and conservation while Viljandi Culture Academy of University of Tartu has an approach to popularise native culture through such curricula as native construction, native blacksmithing, native textile design, traditional handicraft and traditional music, but also jazz and church music. In 2010, there were 245 museums in Estonia whose combined collections contain more than 10 million objects.",447,"Which school provides education in art, design, architecture, media, art history and conservation?",2010,The Estonian Academy of Arts,245,more than 10 million,2,ኤስቶንያዊ ኣካዳሚ ስነ ጥበብ (ኤስቶንያ: ኤስቲስ ኩንስቲያካዲያሚያ) ብስነ ጥበብ፣ ዲዛይን፣ ስነ ህንጻ፣ ስነ-ህንፃ፣ ታሪኽ ስነ ጥበብ ላዕለዋይ ትምህርቲ ይህብ ኣሎ፣ ቪልጃንዲ ባህሊ ኣካዳሚ ዩኒቨርሲቲ ተርቱ ድማ ብኸም መበቆላውያን ህንፀት፣ ተወለድቲ ጸለምቲ፣ ባህላዊ ናይ ኢድን ባህላዊ ሙዚቃን፣ ግን ከኣ ጃዝን ናይ ቤተ ክርስትያን ሙዚቃን ብኸምዚ ዝኣመሰለ ስርዓተ ትምህርቲ ከም ህንፀት መበቆላውያን ህቡብነት ንምቕራብ ዝሕግዝ ኣገባብ ኣለዎ። ኣብ 2010 ዓ.ም.ፈ ኣብ ኢስቶንያ 245 ቤተ መዘክር ነይሮም ድምር ስብስባቶም ልዕሊ 10 ሚልዮን ኣቑሑት ዝሓዘ እዩ።,ኣየናይ ቤት ትምህርቲ እዩ ብስነ ጥበብ፣ ዲዛይን፣ ስነ ህንጻ፣ ሚድያ፣ ታሪኽ ስነ ጥበብን ዕቃበን ትምህርቲ ዝህብ?,2010,ኣካዳሚ ስነ ጥበብ ኢስቶንያ,245 .,ልዕሊ 10 ሚልዮን
"The original early 19th-century interior designs, many of which survive, include widespread use of brightly coloured scagliola and blue and pink lapis, on the advice of Sir Charles Long. King Edward VII oversaw a partial redecoration in a Belle Époque cream and gold colour scheme. Many smaller reception rooms are furnished in the Chinese regency style with furniture and fittings brought from the Royal Pavilion at Brighton and from Carlton House. The palace has 775 rooms, and the garden is the largest private garden in London. The state rooms, used for official and state entertaining, are open to the public each year for most of August and September, and on selected days in winter and spring.",448,In what century did the interior designs at the palace go?,775,Belle,early 19th-century,scagliola,3,እቲ መበቆላዊ ኣብ መጀመርታ መበል 19 ክፍለ ዘመን ዝነበረ ውሽጣዊ ዲዛይናት፡ ብዙሓት ካብኣቶም ዝድሕኑ፡ ድሙቕ ሕብሪ ዘለዎ ስካግሊዮላን ሰማያውን ሮዛን ላፒስን ብሰፊሑ ምጥቃም፡ ኣብ ምኽሪ ሰር ቻርለስ ሎንግ ዘጠቓልሉ እዮም። ንጉስ ኤድዋርድ ሳብዓይ ኣብ ቤል ኤፖክ ክሬምን ወርቃዊ ሕብራዊ ስርዓትን ከፊላዊ ዳግመ-ምውሳድ ተቖጻጺሩ። ብዙሓት ንኣሽቱ ናይ መቐበሊ ክፍልታት ብቅዲ ቻይና ሪጀንሲ ዝተሰርሑ ኮይኖም ካብ ሮያል ፓቪልዮን ኣብ ብራይተንን ካብ ካርልተን ሃውስን ዘምጽኡ ፍርናሽን ፊቲንግስን ኣለዎም። እቲ ቤተ መንግስቲ 775 ክፍልታት ዘለዎ ኮይኑ፡ እቲ ጀርዲን ድማ ኣብ ለንደን እቲ ዝዓበየ ናይ ብሕቲ ጀርዲን እዩ። እተን ንወግዓዊን መንግስታውን ኣዘናጋዒ ዝጥቀማለን መንግስታዊ ክፍልታት፡ ንመብዛሕትኡ ወርሒ ነሓሰን መስከረምን፡ ከምኡ’ውን ኣብ ክረምትን ጽድያን ኣብ ዝተመርጸ መዓልታት፡ ኣብ ነፍሲ ወከፍ ዓመት ንህዝቢ ክፉታት እየን።,ኣብቲ ቤተ መንግስቲ ዝነበረ ውሽጣዊ ዲዛይን ኣብ ምንታይ ክፍለ ዘመን እዩ ዝኸደ?,775 .,ቤል,ኣብ መጀመርታ መበል 19 ክፍለ ዘመን,ስካግሊዮላ
"The original early 19th-century interior designs, many of which survive, include widespread use of brightly coloured scagliola and blue and pink lapis, on the advice of Sir Charles Long. King Edward VII oversaw a partial redecoration in a Belle Époque cream and gold colour scheme. Many smaller reception rooms are furnished in the Chinese regency style with furniture and fittings brought from the Royal Pavilion at Brighton and from Carlton House. The palace has 775 rooms, and the garden is the largest private garden in London. The state rooms, used for official and state entertaining, are open to the public each year for most of August and September, and on selected days in winter and spring.",448,In what century did the interior designs at the palace go?,775,Belle,early 19th-century,scagliola,3,እቲ መበቆላዊ ኣብ መጀመርታ መበል 19 ክፍለ ዘመን ዝነበረ ውሽጣዊ ዲዛይናት፡ ብዙሓት ካብኣቶም ዝድሕኑ፡ ድሙቕ ሕብሪ ዘለዎ ስካግሊዮላን ሰማያውን ሮዛን ላፒስን ብሰፊሑ ምጥቃም፡ ኣብ ምኽሪ ሰር ቻርለስ ሎንግ ዘጠቓልሉ እዮም። ንጉስ ኤድዋርድ ሳብዓይ ኣብ ቤል ኤፖክ ክሬምን ወርቃዊ ሕብራዊ ስርዓትን ከፊላዊ ዳግመ-ምውሳድ ተቖጻጺሩ። ብዙሓት ንኣሽቱ ናይ መቐበሊ ክፍልታት ብቅዲ ቻይና ሪጀንሲ ዝተሰርሑ ኮይኖም ካብ ሮያል ፓቪልዮን ኣብ ብራይተንን ካብ ካርልተን ሃውስን ዘምጽኡ ፍርናሽን ፊቲንግስን ኣለዎም። እቲ ቤተ መንግስቲ 775 ክፍልታት ዘለዎ ኮይኑ፡ እቲ ጀርዲን ድማ ኣብ ለንደን እቲ ዝዓበየ ናይ ብሕቲ ጀርዲን እዩ። እተን ንወግዓዊን መንግስታውን ኣዘናጋዒ ዝጥቀማለን መንግስታዊ ክፍልታት፡ ንመብዛሕትኡ ወርሒ ነሓሰን መስከረምን፡ ከምኡ’ውን ኣብ ክረምትን ጽድያን ኣብ ዝተመርጸ መዓልታት፡ ኣብ ነፍሲ ወከፍ ዓመት ንህዝቢ ክፉታት እየን።,ኣብቲ ቤተ መንግስቲ ዝነበረ ውሽጣዊ ዲዛይን ኣብ ምንታይ ክፍለ ዘመን እዩ ዝኸደ?,775 .,ቤል,ኣብ መጀመርታ መበል 19 ክፍለ ዘመን,ስካግሊዮላ
"Baptists, like other Christians, are defined by doctrine—some of it common to all orthodox and evangelical groups and a portion of it distinctive to Baptists. Through the years, different Baptist groups have issued confessions of faith—without considering them to be creeds—to express their particular doctrinal distinctions in comparison to other Christians as well as in comparison to other Baptists. Most Baptists are evangelical in doctrine, but Baptist beliefs can vary due to the congregational governance system that gives autonomy to individual local Baptist churches. Historically, Baptists have played a key role in encouraging religious freedom and separation of church and state.",449,When have different groups issued confessions of faith?,Baptist,Baptists,the years,Christians,3,ባፕቲስት ከም ካልኦት ክርስትያናት ብዶክትሪን ይግለጹ-ገለ ካብኡ ኣብ ኩሎም ኦርቶዶክሳውያንን ወንጌላውያንን ጉጅለታት ዝውቱርን ገለ ክፋሉ ድማ ንመባፕቲስት ፍሉይ ዝገብሮን እዩ። ኣብ ዝሓለፈ ዓመታት ዝተፈላለዩ ጉጅለታት ባፕቲስት ምስ ካልኦት ክርስትያናት ከምኡ’ውን ምስ ካልኦት ባፕቲስት ብምንጽጻር ንፍሉይ ትምህርታዊ ፍልልያት ንምግላጽ፡ ንፍሉይ ትምህርታዊ ፍልልያት ንምግላጽ፡ ናይ እምነት ኑዛዜታት ኣውጺኦም ኣለዉ። መብዛሕትኦም ባፕቲስት ብትምህርቲ ወንጌላውያን እዮም፡ ግን ከኣ ብሰንኪ እቲ ንውልቀ-ከባብያዊ ባፕቲስት ኣብያተ ክርስትያናት ርእሰ-ምሕደራ ዝህብ ስርዓተ ምሕደራ ጉባኤ፡ ባፕቲስት እምነታት ክፈላለ ይኽእል እዩ። ብታሪኽ ባፕቲስት ሃይማኖታዊ ናጽነትን ምፍልላይ ቤተ ክርስቲያንን መንግስትን ኣብ ምትብባዕ ቁልፊ ተራ ተጻዊቶም እዮም።,ዝተፈላለዩ ጉጅለታት መዓስ እዮም ናይ እምነት ኑዛዜ ኣውጺኦም?,ባፕቲስት,ባፕቲስትስ .,ዓመታት,ክርስትያናት
"Baptists, like other Christians, are defined by doctrine—some of it common to all orthodox and evangelical groups and a portion of it distinctive to Baptists. Through the years, different Baptist groups have issued confessions of faith—without considering them to be creeds—to express their particular doctrinal distinctions in comparison to other Christians as well as in comparison to other Baptists. Most Baptists are evangelical in doctrine, but Baptist beliefs can vary due to the congregational governance system that gives autonomy to individual local Baptist churches. Historically, Baptists have played a key role in encouraging religious freedom and separation of church and state.",449,When have different groups issued confessions of faith?,Baptist,Baptists,the years,Christians,3,ባፕቲስት ከም ካልኦት ክርስትያናት ብዶክትሪን ይግለጹ-ገለ ካብኡ ኣብ ኩሎም ኦርቶዶክሳውያንን ወንጌላውያንን ጉጅለታት ዝውቱርን ገለ ክፋሉ ድማ ንመባፕቲስት ፍሉይ ዝገብሮን እዩ። ኣብ ዝሓለፈ ዓመታት ዝተፈላለዩ ጉጅለታት ባፕቲስት ምስ ካልኦት ክርስትያናት ከምኡ’ውን ምስ ካልኦት ባፕቲስት ብምንጽጻር ንፍሉይ ትምህርታዊ ፍልልያት ንምግላጽ፡ ንፍሉይ ትምህርታዊ ፍልልያት ንምግላጽ፡ ናይ እምነት ኑዛዜታት ኣውጺኦም ኣለዉ። መብዛሕትኦም ባፕቲስት ብትምህርቲ ወንጌላውያን እዮም፡ ግን ከኣ ብሰንኪ እቲ ንውልቀ-ከባብያዊ ባፕቲስት ኣብያተ ክርስትያናት ርእሰ-ምሕደራ ዝህብ ስርዓተ ምሕደራ ጉባኤ፡ ባፕቲስት እምነታት ክፈላለ ይኽእል እዩ። ብታሪኽ ባፕቲስት ሃይማኖታዊ ናጽነትን ምፍልላይ ቤተ ክርስቲያንን መንግስትን ኣብ ምትብባዕ ቁልፊ ተራ ተጻዊቶም እዮም።,ዝተፈላለዩ ጉጅለታት መዓስ እዮም ናይ እምነት ኑዛዜ ኣውጺኦም?,ባፕቲስት,ባፕቲስትስ .,ዓመታት,ክርስትያናት
"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in the music streaming service Tidal. The service specialises in lossless audio and high definition music videos. Beyoncé's husband Jay Z acquired the parent company of Tidal, Aspiro, in the first quarter of 2015. Including Beyoncé and Jay-Z, sixteen artist stakeholders (such as Kanye West, Rihanna, Madonna, Chris Martin, Nicki Minaj and more) co-own Tidal, with the majority owning a 3% equity stake. The idea of having an all artist owned streaming service was created by those involved to adapt to the increased demand for streaming within the current music industry, and to rival other streaming services such as Spotify, which have been criticised for their low payout of royalties. ""The challenge is to get everyone to respect music again, to recognize its value"", stated Jay-Z on the release of Tidal.",450,When was it announced that Beyonce was a co-owner in the music streaming service Tidal?,Tidal,Jay-Z,3%,"March 30, 2015",4,"ብ30 መጋቢት 2015 ቢዮንሴ ምስ ዝተፈላለዩ ካልኦት ስነጥበባውያን ሙዚቃ፡ ኣብ ኣገልግሎት ስትሪሚንግ ሙዚቃ ታይዳል፡ ሓባራዊት ወናኒት ምዃና ተገሊጹ። እቲ ኣገልግሎት ኣብ ክሳራ ዘይብሉ ድምጽን ልዑል ትርጉም ዘለዎ ሙዚቃዊ ቪድዮታትን ዝነጥፍ እዩ። በዓል ቤት ቢዮንሴ ጄይ ዜድ ንወላዲት ኩባንያ ታይዳል፡ ኣስፒሮ ኣብ ቀዳማይ ርብዒ ዓመት 2015 ዓረደት።ብመንገዲ ቢዮንሴን ጄይ-ዚን፡ ዓሰርተ ሽዱሽተ ናይ ስነጥበባውያን ግዱሳት ኣካላት (ከም ካንየ ዌስት፡ ሪሃና፡ ሪሃና፡ ማዶና፡ ክሪስ ማርቲን፡ ኒኪ ሚናጅን ካልእን) ሓባራዊ ዋንነት ቲዳል፡ ምስቶም ዝበዝሑ 3% ምዕሩይነት ዝውንኑ ቲዳል። ኩሉ ስነጥበባዊ ዝውነን ናይ ስትሪሚንግ ኣገልግሎት ምህላው ዝብል ሓሳብ፡ ኣብ ውሽጢ’ቲ ሕጂ ዘሎ ኢንዱስትሪ ሙዚቃ ንዝለዓለ ጠለብ ስትሪሚንግ ንምትዕጽጻፍ፡ ከምኡ’ውን ከም ስፖቲፋይ ዝኣመሰሉ ካልኦት ኣገልግሎታት ስትሪሚንግ ንምትዕጽጻፍ ዝነጥፉ ሰባት ዝተፈጥረ እዩ ነይሩ፡ እዚ ድማ ብትሑት ክፍሊት ሮያልቲ ዝነቕፍ እዩ። ""እቲ ብድሆ ኩሉ ሰብ ዳግማይ ሙዚቃ ከኽብር ምግባር፡ ዋጋኡ ኣፍልጦ ምሃብ"" ክብል ጄይ-ዚ ኣብ ምውጻእ ታይዳል ገሊጹ።",ቢዮንሴ ኣብ ውሕጅ ኣገልግሎት ስትሪሚንግ ሙዚቃ ሓባራዊት ወናኒት ምዃና መዓስ ከምዝተኣወጀ?,ውሕጅ,ጄይ-ዝ,3% .,"መጋቢት 30, 2015"
"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in the music streaming service Tidal. The service specialises in lossless audio and high definition music videos. Beyoncé's husband Jay Z acquired the parent company of Tidal, Aspiro, in the first quarter of 2015. Including Beyoncé and Jay-Z, sixteen artist stakeholders (such as Kanye West, Rihanna, Madonna, Chris Martin, Nicki Minaj and more) co-own Tidal, with the majority owning a 3% equity stake. The idea of having an all artist owned streaming service was created by those involved to adapt to the increased demand for streaming within the current music industry, and to rival other streaming services such as Spotify, which have been criticised for their low payout of royalties. ""The challenge is to get everyone to respect music again, to recognize its value"", stated Jay-Z on the release of Tidal.",450,When was it announced that Beyonce was a co-owner in the music streaming service Tidal?,Tidal,Jay-Z,3%,"March 30, 2015",4,"ብ30 መጋቢት 2015 ቢዮንሴ ምስ ዝተፈላለዩ ካልኦት ስነጥበባውያን ሙዚቃ፡ ኣብ ኣገልግሎት ስትሪሚንግ ሙዚቃ ታይዳል፡ ሓባራዊት ወናኒት ምዃና ተገሊጹ። እቲ ኣገልግሎት ኣብ ክሳራ ዘይብሉ ድምጽን ልዑል ትርጉም ዘለዎ ሙዚቃዊ ቪድዮታትን ዝነጥፍ እዩ። በዓል ቤት ቢዮንሴ ጄይ ዜድ ንወላዲት ኩባንያ ታይዳል፡ ኣስፒሮ ኣብ ቀዳማይ ርብዒ ዓመት 2015 ዓረደት።ብመንገዲ ቢዮንሴን ጄይ-ዚን፡ ዓሰርተ ሽዱሽተ ናይ ስነጥበባውያን ግዱሳት ኣካላት (ከም ካንየ ዌስት፡ ሪሃና፡ ሪሃና፡ ማዶና፡ ክሪስ ማርቲን፡ ኒኪ ሚናጅን ካልእን) ሓባራዊ ዋንነት ቲዳል፡ ምስቶም ዝበዝሑ 3% ምዕሩይነት ዝውንኑ ቲዳል። ኩሉ ስነጥበባዊ ዝውነን ናይ ስትሪሚንግ ኣገልግሎት ምህላው ዝብል ሓሳብ፡ ኣብ ውሽጢ’ቲ ሕጂ ዘሎ ኢንዱስትሪ ሙዚቃ ንዝለዓለ ጠለብ ስትሪሚንግ ንምትዕጽጻፍ፡ ከምኡ’ውን ከም ስፖቲፋይ ዝኣመሰሉ ካልኦት ኣገልግሎታት ስትሪሚንግ ንምትዕጽጻፍ ዝነጥፉ ሰባት ዝተፈጥረ እዩ ነይሩ፡ እዚ ድማ ብትሑት ክፍሊት ሮያልቲ ዝነቕፍ እዩ። ""እቲ ብድሆ ኩሉ ሰብ ዳግማይ ሙዚቃ ከኽብር ምግባር፡ ዋጋኡ ኣፍልጦ ምሃብ"" ክብል ጄይ-ዚ ኣብ ምውጻእ ታይዳል ገሊጹ።",ቢዮንሴ ኣብ ውሕጅ ኣገልግሎት ስትሪሚንግ ሙዚቃ ሓባራዊት ወናኒት ምዃና መዓስ ከምዝተኣወጀ?,ውሕጅ,ጄይ-ዝ,3% .,"መጋቢት 30, 2015"
"In each case, cables are attached to a hitch plate on top of the cab or may be ""underslung"" below a cab, and then looped over the drive sheave to a counterweight attached to the opposite end of the cables which reduces the amount of power needed to move the cab. The counterweight is located in the hoist-way and rides a separate railway system; as the car goes up, the counterweight goes down, and vice versa. This action is powered by the traction machine which is directed by the controller, typically a relay logic or computerized device that directs starting, acceleration, deceleration and stopping of the elevator cab. The weight of the counterweight is typically equal to the weight of the elevator cab plus 40-50% of the capacity of the elevator. The grooves in the drive sheave are specially designed to prevent the cables from slipping. ""Traction"" is provided to the ropes by the grip of the grooves in the sheave, thereby the name. As the ropes age and the traction grooves wear, some traction is lost and the ropes must be replaced and the sheave repaired or replaced. Sheave and rope wear may be significantly reduced by ensuring that all ropes have equal tension, thus sharing the load evenly. Rope tension equalization may be achieved using a rope tension gauge, and is a simple way to extend the lifetime of the sheaves and ropes.",451,What are attached to a hitch plate on top of the cab?,cables,Traction,40-50%,power line.n.01,1,"ኣብ ነፍሲ ወከፍ ኩነታት፡ ገመዳት ኣብ ልዕሊ እቲ ካቢና ኣብ ዝርከብ ሂች ፕሌት ይተሓሓዙ ወይ ድማ ኣብ ትሕቲ ካቢን ""ተረረ"" ክኾኑ ይኽእሉ፡ ድሕሪኡ ኣብ ልዕሊ እቲ ናይ ድራይቭ ሸኾና ናብቲ ኣብ ተጻራሪ ጫፍ ናይቲ ገመዳት ዝተተሓሓዘ መቃጸሊ ምጥዋይ፡ እዚ ድማ ነቲ ካቢን ንምንቅስቓስ ዘድሊ መጠን ሓይሊ ይንክዮ። እቲ መቃለሲ ኣብቲ ናይ ምልዓል-መንገዲ ዝርከብ ኮይኑ ንበይኑ ስርዓተ ባቡር ይዝውር፤ መኪና እናደየበት ምስ ከደት እቲ መቃለሲ ይወርድ፡ ብኣንጻሩ ድማ። እዚ ተግባር እዚ በቲ ብመቆጻጸሪ ዝምራሕ ስሕበት ማሽን ዝሰርሕ ኮይኑ፡ ብተለምዶ ንመጀመርያ፡ ምቅልጣፍ፡ ምዝሕሓልን ደው ምባልን ናይ ሊፍት ካቢና ዝእክብ ሪለይ ሎጂክ ወይ ኮምፒዩተር ዝሰርሕ መሳርሒ እዩ። ክብደት ናይቲ መቃጸሊ ክብደት ብተለምዶ ማዕረ ክብደት ናይቲ ሊፍት ካቢን ተወሲኹዎ 40-50% ናይ ዓቕሚ ሊፍት እዩ። ኣብቲ ናይ ድራይቭ ሸየቭ ዝርከቡ ጕድጓዳት፡ እቶም ገመዳት ከይንሸራሸሩ ብፍሉይ ዝተዳለዉ እዮም። ""ትራክሽን"" ብመትሓዚ ናይቲ ኣብ ሸፋሽፍቲ ዝርከቡ ጐድናታት ንገመዳት ይቐርብ፣ በዚ ድማ እቲ ስም። እቲ ገመድ ምስ ዕድመን እቲ ስሕበት ጕድጓድን ክኽደን ከሎ፡ ገለ ስሕበት ይጠፍእ እሞ እቲ ገመድ ክቕየር ኣለዎ እቲ ሸኽም ድማ ይጽገን ወይ ይትካእ። ኩሎም ገመድ ማዕረ ወጥሪ ከም ዘለዎም ብምርግጋጽ፡ ነቲ ጽዕነት ብማዕረ ብምክፋል፡ ምልባስ ሸየቭን ገመድን ብዓቢኡ ክጎድል ይኽእል። ናይ ገመድ ወጥሪ ማዕረ ምግባር ብገመድ ወጥሪ መዐቀኒ ተጠቒምካ ክረጋገጽ ይኽእል እዩ፣ ከምኡ’ውን ንዕድመ ምሉእ ሸነስን ገመድን ንምንዋሕ ዝሕግዝ ቀሊል መገዲ እዩ።",ኣብ ልዕሊ ካቢና ኣብ ዝርከብ ሂች ፕሌት እንታይ ይተሓሓዝ?,ገመዳት .,ስሕበት .,40-50%,መስመር ሓይሊ ኤሌክትሪክ.N.01
