passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"Mass production of glass window panes in the early twentieth century caused a similar effect. In glass factories, molten glass was poured onto a large cooling table and allowed to spread. The resulting glass is thicker at the location of the pour, located at the center of the large sheet. These sheets were cut into smaller window panes with nonuniform thickness, typically with the location of the pour centered in one of the panes (known as ""bull's-eyes"") for decorative effect. Modern glass intended for windows is produced as float glass and is very uniform in thickness.",443,When was mass production of glass window panes?,—,the early twentieth century,—,—,2,"መጠን ኣካል ምህርቲ ካብ ብርጭቆ መስኮት panes አብ ውሽጢ እቲ ብግዘ twentieth ዘመን caused ሓደ ተመሳሳሊ .ፅልዋ አብ ውሽጢ ብርጭቆ ,factories molten ብርጭቆ ኔሩ poured onto ሓደ ገዚፍ cooling ጠረጴዛ እና ተፈቂዱሉ ናብ .ምዝርጋሕ እቲ resulting ብርጭቆ እዩ thicker ኣብ እቲ ኣንፈት ካብ እቲ ,pour located ኣብ እቲ ማእኸል ካብ እቲ ገዚፍ .ወረቐት እዚ sheets ኔሮም ቁረፅ ናብ ውሽጢ smaller መስኮት panes ምስ nonuniform ,thickness typically ምስ እቲ ኣንፈት ካብ እቲ pour centered አብ ውሽጢ ሓደ ካብ እቲ panes (ፍሉጥ ከም ""'-"")bull's-eyes ን decorative .ፅልዋ ዘበናዊ ብርጭቆ ዝተዳለወ ን windows እዩ produced ከም ምንስፋፍ ብርጭቆ እና እዩ ብጣዕሚ ተመሳሳሊ አብ ውሽጢ .thickness",መዓዝ ኔሩ መጠን ኣካል ምህርቲ ካብ ብርጭቆ መስኮት ?panes,—,እቲ ብግዘ twentieth ዘመን,—,—
"In Ukraine, Lviv and Kiev celebrated Ukrainian Independence Day on January 22, 1989. Thousands gathered in Lviv for an unauthorized moleben (religious service) in front of St. George's Cathedral. In Kiev, 60 activists met in a Kiev apartment to commemorate the proclamation of the Ukrainian People's Republic in 1918. On February 11–12, 1989, the Ukrainian Language Society held its founding congress. On February 15, 1989, the formation of the Initiative Committee for the Renewal of the Ukrainian Autocephalous Orthodox Church was announced. The program and statutes of the movement were proposed by the Writers Association of Ukraine and were published in the journal Literaturna Ukraina on February 16, 1989. The organization heralded Ukrainian dissidents such as Vyacheslav Chornovil.",444,How many activists participated in the Ukrainian Independence Day celebrations in Lviv and Kiev?,the Ukrainian People's Republic,Literaturna Ukraina,60,Vyacheslav Chornovil,3,"አብ ውሽጢ ,Ukraine Lviv እና Kiev celebrated Ukrainian Independence መዓልቲ አብ ልዕሊ ጥሪ ,22 .1989 Thousands gathered አብ ውሽጢ Lviv ን ሓደ unauthorized moleben (ሃይማኖታዊ )ግልጋሎት አብ ውሽጢ ቅድሚት ካብ .ቅዱስ 'George's .Cathedral አብ ውሽጢ ,Kiev 60 activists met አብ ውሽጢ ሓደ Kiev ክፍሊ ናብ commemorate እቲ proclamation ካብ እቲ Ukrainian 'People's Republic አብ ውሽጢ .1918 አብ ልዕሊ ለካቲት ,11–12 ,1989 እቲ Ukrainian ቋንቋ ሕብረተሰብ ተገይሩ ናቱ founding .congress አብ ልዕሊ ለካቲት ,15 ,1989 እቲ formation ካብ እቲ መለዓዓሊ Committee ን እቲ Renewal ካብ እቲ Ukrainian Autocephalous Orthodox ቤተ ክርስትያን ኔሩ .announced እቲ program እና statutes ካብ እቲ ምንቅስቓስ ኔሮም proposed ብ እቲ Writers ማሕበር ካብ Ukraine እና ኔሮም published አብ ውሽጢ እቲ journal Literaturna Ukraina አብ ልዕሊ ለካቲት ,16 .1989 እቲ ውድብ heralded Ukrainian dissidents ከምዚ ከም Vyacheslav .Chornovil",ከመይ ቡዙሕ activists participated አብ ውሽጢ እቲ Ukrainian Independence መዓልቲ celebrations አብ ውሽጢ Lviv እና ?Kiev,እቲ Ukrainian 'People's Republic,Literaturna Ukraina,60,Vyacheslav Chornovil
"Because sexual orientation is complex and multi-dimensional, some academics and researchers, especially in queer studies, have argued that it is a historical and social construction. In 1976, philosopher and historian Michel Foucault argued in The History of Sexuality that homosexuality as an identity did not exist in the eighteenth century; that people instead spoke of ""sodomy,"" which referred to sexual acts. Sodomy was a crime that was often ignored, but sometimes punished severely (see sodomy law). He wrote, ""'Sexuality' is an invention of the modern state, the industrial revolution, and capitalism.""",445,When was the first year that some scholars argued about homosexuality as a historical and social construction?,the eighteenth century,1976,The History of Sexuality,Michel Foucault,2,"ምኽንያቱ sexual ኣንፈት እዩ ሕውስዋስ እና -,multi-dimensional ንእሽተይ academics እና ,researchers ብፍላይ አብ ውሽጢ ዘገርም ,studies ኣለኒ argued እቲ እቲ ነገር እዩ ሓደ historical እና ማሕበራዊ .ናይ ህንፃ ስራሕ አብ ውሽጢ ,1976 philosopher እና historian Michel Foucault argued አብ ውሽጢ እቲ ታሪኽ ካብ Sexuality እቲ homosexuality ከም ሓደ መንነት ግቡር ዘይኮነ ምህላው አብ ውሽጢ እቲ eighteenth ;ዘመን እቲ ህዝቢ ከክንዲ spoke ካብ "",""sodomy አየናይ referred ናብ sexual .acts Sodomy ኔሩ ሓደ ወንጀል እቲ ኔሩ ኩል ግዘ ,ignored ግን ሓደ ሓደ ግዘ punished severely (ረአ sodomy ).ሕጊ ንሱ ,ጽሒፉ ""''Sexuality እዩ ሓደ invention ካብ እቲ ዘበናዊ ,ግዝኣት እቲ industrial ,ለውጢ እና .""capitalism",መዓዝ ኔሩ እቲ መጀመርታ ዓመት እቲ ንእሽተይ scholars argued ብዝዕባ homosexuality ከም ሓደ historical እና ማሕበራዊ ?ናይ ህንፃ ስራሕ,እቲ eighteenth ዘመን,1976,እቲ ታሪኽ ካብ Sexuality,Michel Foucault
"The Ottoman economic mind was closely related to the basic concepts of state and society in the Middle East in which the ultimate goal of a state was consolidation and extension of the ruler's power, and the way to reach it was to get rich resources of revenues by making the productive classes prosperous. The ultimate aim was to increase the state revenues without damaging the prosperity of subjects to prevent the emergence of social disorder and to keep the traditional organization of the society intact.",446,What nation's economic mind is closely related to the middle eastern idea of a state?,Ottoman,—,the Middle East,—,1,"እቲ Ottoman ቁጠባዊ ሓንጎል ኔሩ closely ዝተኣሳሰረ ናብ እቲ መሰረታዊ concepts ካብ ግዝኣት እና ሕብረተሰብ አብ ውሽጢ እቲ ማእኸል ምብራቅ አብ ውሽጢ አየናይ እቲ ናይ መወዳእታ ሽቶ ካብ ሓደ ግዝኣት ኔሩ consolidation እና ብርሕቐት ካብ እቲ 'ruler's ,ሓይሊ እና እቲ መንገዲ ናብ ብፅሕ እቲ ነገር ኔሩ ናብ ምርካብ ሓፍታም ምንጭታት ካብ revenues ብ making እቲ productive classes .ብልፁግ እቲ ናይ መወዳእታ ዕላማ ኔሩ ናብ ወስኽ እቲ ግዝኣት revenues ብዘይካ damaging እቲ ብልጽግና ካብ subjects ናብ ምክልኻል እቲ emergence ካብ ማሕበራዊ disorder እና ናብ ኣፅንሕ እቲ ባህላዊ ውድብ ካብ እቲ ሕብረተሰብ .ዘይተተንከፈ",እንታይ 'nation's ቁጠባዊ ሓንጎል እዩ closely ዝተኣሳሰረ ናብ እቲ ማእኸል eastern ሓሳብ ካብ ሓደ ?ግዝኣት,Ottoman,—,እቲ ማእኸል ምብራቅ,—
"Because of his ability to motivate nationalistic passions, ""men, women, and children wept and wailed in the streets"" after hearing of his death, according to Nutting. The general Arab reaction was one of mourning, with thousands of people pouring onto the streets of major cities throughout the Arab world. Over a dozen people were killed in Beirut as a result of the chaos, and in Jerusalem, roughly 75,000 Arabs marched through the Old City chanting, ""Nasser will never die."" As a testament to his unchallenged leadership of the Arab people, following his death, the headline of the Lebanese Le Jour read, ""One hundred million human beings—the Arabs—are orphans."" Sherif Hetata, a former political prisoner and later member Nasser's ASU, said that ""Nasser's greatest achievement was his funeral. The world will never again see five million people crying together.""",447,How many people died in Beirut?,ASU,Nasser,Sherif Hetata,Over a dozen,4,"ምኽንያቱ ካብ ናቱ ተኽእሎ ናብ motivate nationalistic ,passions "",men ,ኣንስቲ እና ቖልዑ wept እና wailed አብ ውሽጢ እቲ ""streets ድሕሪ hearing ካብ ናቱ ,ሞት ከም ናብ .Nutting እቲ ሓፈሻዊ Arab መልሲ ምሃብ ኔሩ ሓደ ካብ ,mourning ምስ thousands ካብ ህዝቢ pouring onto እቲ streets ካብ ዋና cities በቲ እቲ Arab .ዓለም ልዕሊ ሓደ dozen ህዝቢ ኔሮም killed አብ ውሽጢ Beirut ከም ሓደ ውፅኢት ካብ እቲ ,ህውከት እና አብ ውሽጢ ,Jerusalem ዳርጋ ,75,000 Arabs marched ብውሽጢ እቲ ዓብይ ከተማ ,chanting ""Nasser ንመፃእ ፍፁም .""ምሟት ከም ሓደ testament ናብ ናቱ unchallenged leadership ካብ እቲ Arab ,ህዝቢ ምኽታል ናቱ ,ሞት እቲ headline ካብ እቲ Lebanese Le Jour ,ኣንብብ ""ሓደ ሚእቲ ሚልዮን ሰብ beings—the Arabs—are .""orphans Sherif ,Hetata ሓደ ናይ ቀደም political prisoner እና ዳሕራይ member 'Nasser's ,ASU ኢሉ እቲ ""'Nasser's greatest ዓወት ኔሩ ናቱ .ቀብሪ እቲ ዓለም ንመፃእ ፍፁም ካልኣይ ረአ ሓሙሽተ ሚልዮን ህዝቢ crying .""ብሓባር",ከመይ ቡዙሕ ህዝቢ ሞይቱ አብ ውሽጢ ?Beirut,ASU,Nasser,Sherif Hetata,ልዕሊ ሓደ dozen
"In 2005, the Office of Fair Trading found fifty independent schools, including Eton, to have breached the Competition Act by ""regularly and systematically"" exchanging information about planned increases in school fees, which was collated and distributed among the schools by the bursar at Sevenoaks School. Following the investigation by the OFT, each school was required to pay around £70,000, totalling around £3.5 million, significantly less than the maximum possible fine. In addition, the schools together agreed to contribute another £3m to a new charitable educational fund. The incident raised concerns over whether the charitable status of independent schools such as Eton should be reconsidered, and perhaps revoked. However, Jean Scott, the head of the Independent Schools Council, said that independent schools had always been exempt from anti-cartel rules applied to business, were following a long-established procedure in sharing the information with each other, and that they were unaware of the change to the law (on which they had not been consulted). She wrote to John Vickers, the OFT director-general, saying, ""They are not a group of businessmen meeting behind closed doors to fix the price of their products to the disadvantage of the consumer. They are schools that have quite openly continued to follow a long-established practice because they were unaware that the law had changed.""",448,When was the Office of Fair Trading found fifty independent schools to have breached the Competition Act?,the Office of Fair Trading,"around £70,000",the Competition Act,2005,4,"አብ ውሽጢ ,2005 እቲ ቤት-ፅሕፈት ካብ ፍትሓዊ Trading ተረኺቡ ሓምሳ ዓርሱ ዝኸኣለ ,schools ይሓውስ ,Eton ናብ ኣለኒ breached እቲ ውድድር ፍፃመ ብ ""ብስሩዕ እና ""systematically exchanging ሓበሬታ ብዝዕባ planned increases አብ ውሽጢ ቤት ትምህርቲ ,fees አየናይ ኔሩ collated እና distributed ካብዞም እቲ schools ብ እቲ bursar ኣብ Sevenoaks .ቤት ትምህርቲ ምኽታል እቲ investigation ብ እቲ ,OFT ሕድሕድ ቤት ትምህርቲ ኔሩ ዘድሊ ናብ ክፈል አብ ከባቢ ,,£70,000 totalling አብ ከባቢ .£3.5 ,ሚልዮን significantly ዝወሓደ ካብ እቲ maximum ዝከኣል .ደሓን አብ ውሽጢ ,ተወሳኺ እቲ schools ብሓባር agreed ናብ ኣዋፅእ ካልእ £3m ናብ ሓደ ሓድሽ charitable educational .fund እቲ ፍጻመ ተሰአ concerns ልዕሊ ዶ እቲ charitable ኩነታት ካብ ዓርሱ ዝኸኣለ schools ከምዚ ከም Eton ይሓይሽ ኩን ,reconsidered እና ምናልባት .revoked ,ዋላኳ ተኾነ Jean ,Scott እቲ ርእሲ ካብ እቲ ዓርሱ ዝኸኣለ Schools ,ዋዕላ ኢሉ እቲ ዓርሱ ዝኸኣለ schools ዝነበረ ወትሪ ዝነበረ exempt ካብ -anti-cartel ስርዓታት applied ናብ ,ስራሕቲ ንግዲ ኔሮም ምኽታል ሓደ -long-established መስርዕ አብ ውሽጢ sharing እቲ ሓበሬታ ምስ ሕድሕድ ,ካልእ እና እቲ ንሶም ኔሮም unaware ካብ እቲ ለውጢ ናብ እቲ ሕጊ (አብ ልዕሊ አየናይ ንሶም ዝነበረ ዘይኮነ ዝነበረ ).consulted እሳ ጽሒፉ ናብ John ,Vickers እቲ OFT -,director-general ,saying ""ንሶም እዮም ዘይኮነ ሓደ ጉጅለ ካብ businessmen ኣኼባ ብድሕሪ closed doors ናብ ዓዕሪ እቲ ዋጋ ካብ ናቶም products ናብ እቲ disadvantage ካብ እቲ .consumer ንሶም እዮም schools እቲ ኣለኒ ፀጥ ዝበለ openly continued ናብ ተኸተል ሓደ -long-established ትግበራ ምኽንያቱ ንሶም ኔሮም unaware እቲ እቲ ሕጊ ዝነበረ .""changed",መዓዝ ኔሩ እቲ ቤት-ፅሕፈት ካብ ፍትሓዊ Trading ተረኺቡ ሓምሳ ዓርሱ ዝኸኣለ schools ናብ ኣለኒ breached እቲ ውድድር ?ፍፃመ,እቲ ቤት-ፅሕፈት ካብ ፍትሓዊ Trading,"አብ ከባቢ ,£70,000",እቲ ውድድር ፍፃመ,2005
"In 2006, Beyoncé introduced her all-female tour band Suga Mama (also the name of a song in B'Day) which includes bassists, drummers, guitarists, horn players, keyboardists and percussionists. Her background singers, The Mamas, consist of Montina Cooper-Donnell, Crystal Collins and Tiffany Moniqué Riddick. They made their debut appearance at the 2006 BET Awards and re-appeared in the music videos for ""Irreplaceable"" and ""Green Light"". The band have supported Beyoncé in most subsequent live performances, including her 2007 concert tour The Beyoncé Experience, 2009–2010 I Am... World Tour and 2013–2014 The Mrs. Carter Show World Tour.",449,When did Beyonce introduce her tour band Suga Mama?,2006,Suga Mama,Irreplaceable,Mamas,1,"አብ ውሽጢ ,2006 Beyoncé introduced ንሳ -all-female ዙር ባንድ Suga Mama (እውን እቲ ሽም ካብ ሓደ ደርፊ አብ ውሽጢ ')B'Day አየናይ includes ,bassists ,drummers ,guitarists ጥሩምባ ,players keyboardists እና .percussionists ንሳ ድሕረ ባይታ ,singers እቲ ,Mamas ዝሓዘ ካብ Montina -,Cooper-Donnell Crystal Collins እና Tiffany Moniqué .Riddick ንሶም ዝተሰርሐ ናቶም debut ቁመና ኣብ እቲ 2006 BET Awards እና -re-appeared አብ ውሽጢ እቲ ሙዚቃ videos ን """"Irreplaceable እና ""ቆፅለዋይ "".ብርሃን እቲ ባንድ ኣለኒ supported Beyoncé አብ ውሽጢ ብጥዕሚ subsequent ንበር ,performances ይሓውስ ንሳ 2007 ምርኢት ዙር እቲ Beyoncé ,ተሞክሮ 2009–2010 ኣነ ...እየ ዓለም ዙር እና 2013–2014 እቲ .ወይዘሪት Carter አርኢ ዓለም .ዙር",መዓዝ ግቡር Beyonce ኣፋልጥ ንሳ ዙር ባንድ Suga ?Mama,2006,Suga Mama,Irreplaceable,Mamas
"As Edward was unmarried and had no children, Albert was the heir presumptive to the throne. Less than a year later, on 11 December 1936, Edward VIII abdicated in order to marry his mistress, Wallis Simpson, who was divorced from her first husband and divorcing her second. Edward had been advised by British Prime Minister Stanley Baldwin that he could not remain king and marry a divorced woman with two living ex-husbands. Edward chose abdication in preference to abandoning his marriage plans. Thus Albert became king, a position he was reluctant to accept. The day before the abdication, he went to London to see his mother, Queen Mary. He wrote in his diary, ""When I told her what had happened, I broke down and sobbed like a child.""",450,When did Albert become the heir presumptive to the throne?,11 December 1936,two,Edward,first,1,"ከም Edward ኔሩ unmarried እና ዝነበረ አይኮንን ,ቖልዑ Albert ኔሩ እቲ ወራሲ presumptive ናብ እቲ .throne ዝወሓደ ካብ ሓደ ዓመት ,ዳሕራይ አብ ልዕሊ 11 ታሕሳስ ,1936 Edward VIII abdicated አብ ውሽጢ ስርዓት ናብ marry ናቱ ,mistress Wallis ,Simpson መን ኔሩ divorced ካብ ንሳ መጀመርታ በዓል ገዛ እና divorcing ንሳ .ካልኣይ Edward ዝነበረ ዝነበረ advised ብ British ቀዳማይ Minister Stanley Baldwin እቲ ንሱ ይከኣል ዘይኮነ ምፅናሕ ንጉስ እና marry ሓደ divorced ሰበይቲ ምስ ክልተ ምንባር -.ex-husbands Edward chose abdication አብ ውሽጢ ምርጫ ናብ abandoning ናቱ መርዓ .plans ስለዝኾነ Albert ኮይኑ ,ንጉስ ሓደ ቦታ ንሱ ኔሩ ለጋሚ ናብ .ተቀበል እቲ መዓልቲ ቅድሚ እቲ ,abdication ንሱ ኬዱ ናብ London ናብ ረአ ናቱ ,ኣዶ ንግስቲ .Mary ንሱ ጽሒፉ አብ ውሽጢ ናቱ ,መዝገብ ውዕሎ ""መዓዝ ኣነ ተባሂሉ ንሳ እንታይ ዝነበረ ,ተፈጢሩ ኣነ ተሰይሩ ታሕቲ እና sobbed ምፍታው ሓደ .""ህፃን",መዓዝ ግቡር Albert ምዃን እቲ ወራሲ presumptive ናብ እቲ ?throne,11 ታሕሳስ 1936,ክልተ,Edward,መጀመርታ
"Besides singing Madonna has the ability to play several musical instruments. She learned to play drum and guitar from her then-boyfriend Dan Gilroy in the late 1970s before joining the Breakfast Club line-up as the drummer. This helped her to form the band Emmy, where she performed as the guitarist and lead vocalist. Madonna later played guitar on her demo recordings. On the liner notes of Pre-Madonna, Stephen Bray wrote: ""I've always thought she passed up a brilliant career as a rhythm guitarist."" After her career breakthrough, Madonna focused mainly in singing but was also credited for playing cowbell on Madonna (1983) and synthesizer on Like a Prayer (1989). In 1999, Madonna had studied for three months to play the violin for the role as a violin teacher in the film Music of the Heart, before eventually leaving the project. After two decades, Madonna decided to perform with guitar again during the promotion of Music (2000). She took further lessons from guitarist Monte Pittman to improve her guitar skill. Since then Madonna has played guitar on every tour, as well as her studio albums. At the 2002 Orville H. Gibson Guitar Awards, she received nomination for Les Paul Horizon Award, which honors the most promising up-and-coming guitarist.",451,When did Madonna learn to play drums and guitar?,Like a Prayer (,Orville H. Gibson Guitar Awards,Monte Pittman,the late 1970s,4,"ጎና ጎኒ singing Madonna ኣለዎ እቲ ተኽእሎ ናብ ተፃወት ቡዙሓት musical .instruments እሳ learned ናብ ተፃወት drum እና guitar ካብ ንሳ -then-boyfriend Dan Gilroy አብ ውሽጢ እቲ ረፋድ 1970s ቅድሚ joining እቲ ቁርሲ Club -line-up ከም እቲ .drummer እዚ helped ንሳ ናብ ፎርም እቲ ባንድ ,Emmy አበይ እሳ performed ከም እቲ guitarist እና ምራሕ .vocalist Madonna ዳሕራይ played guitar አብ ልዕሊ ንሳ demo .recordings አብ ልዕሊ እቲ liner notes ካብ -,Pre-Madonna Stephen Bray :ጽሒፉ ""'I've ወትሪ ሓሳብ እሳ ሓሊፉ ሓፍ ሓደ ጎበዝ ሞያ ከም ሓደ ስኒት .""guitarist ድሕሪ ንሳ ሞያ ,breakthrough Madonna focused mainly አብ ውሽጢ singing ግን ኔሩ እውን credited ን ምፅዋት cowbell አብ ልዕሊ Madonna ()1983 እና synthesizer አብ ልዕሊ ምፍታው ሓደ Prayer ().1989 አብ ውሽጢ ,1999 Madonna ዝነበረ studied ን ሰለስተ months ናብ ተፃወት እቲ violin ን እቲ ግደ ከም ሓደ violin መምህር አብ ውሽጢ እቲ ፊልሚ ሙዚቃ ካብ እቲ ,ልቢ ቅድሚ ብኽይዲ leaving እቲ .ፕሮጀክት ድሕሪ ክልተ ,decades Madonna ወሲነ ናብ ግበር ምስ guitar ካልኣይ አብ እዋን እቲ ምስግጋር ካብ ሙዚቃ ().2000 እሳ ምውሳድ ርሑቅ lessons ካብ guitarist Monte Pittman ናብ አማዕብል ንሳ guitar .ክእለት ካብ ሽዑ Madonna ኣለዎ played guitar አብ ልዕሊ ኩሉ ,ዙር ከም ደሓን ከም ንሳ studio .albums ኣብ እቲ 2002 Orville .H Gibson Guitar ,Awards እሳ ዝተቀበለ nomination ን Les Paul Horizon ,ሽልማት አየናይ honors እቲ ብጥዕሚ promising --up-and-coming .guitarist",መዓዝ ግቡር Madonna ተመሃር ናብ ተፃወት drums እና ?guitar,ምፍታው ሓደ Prayer (,Orville .H Gibson Guitar Awards,Monte Pittman,እቲ ረፋድ 1970s
"WPXD channel 31, an affiliate of the ION Television network, is licensed to the city. WHTV channel 18, a MyNetworkTV-affiliated station for the Lansing market, broadcasts from a transmitter in Lyndon Township, west of Ann Arbor. Community Television Network (CTN) is a city-provided cable television channel with production facilities open to city residents and nonprofit organizations. Detroit and Toledo-area radio and television stations also serve Ann Arbor, and stations from Lansing and Windsor, Ontario, can be heard in parts of the area.",452,What is the channel number for WHTV?,WPXD,18,ION Television,Lyndon Township,2,"WPXD channel ,31 ሓደ affiliate ካብ እቲ ION Television ,መርበብ ሓበሬታ እዩ licensed ናብ እቲ .ከተማ WHTV channel ,18 ሓደ -MyNetworkTV-affiliated ጣብያ ን እቲ Lansing ,ዕዳጋ broadcasts ካብ ሓደ transmitter አብ ውሽጢ Lyndon ,Township ምዕራብ ካብ Ann .Arbor ማሕበረሰብ Television መርበብ ሓበሬታ ()CTN እዩ ሓደ -city-provided cable television channel ምስ ምህርቲ ትካላት ክፈት ናብ ከተማ residents እና nonprofit .organizations Detroit እና -Toledo-area radio እና television stations እውን ኣገልገለ Ann ,Arbor እና stations ካብ Lansing እና ,Windsor ,Ontario ይኽእል ኩን ሰሚዐ አብ ውሽጢ parts ካብ እቲ .ስፍሓት",እንታይ እዩ እቲ channel ቑጽሪ ን ?WHTV,WPXD,18,ION Television,Lyndon Township
"The state is also a host to a large population of birds which include endemic species and migratory species: greater roadrunner Geococcyx californianus, cactus wren Campylorhynchus brunneicapillus, Mexican jay Aphelocoma ultramarina, Steller's jay Cyanocitta stelleri, acorn woodpecker Melanerpes formicivorus, canyon towhee Pipilo fuscus, mourning dove Zenaida macroura, broad-billed hummingbird Cynanthus latirostris, Montezuma quail Cyrtonyx montezumae, mountain trogon Trogon mexicanus, turkey vulture Cathartes aura, and golden eagle Aquila chrysaetos. Trogon mexicanus is an endemic species found in the mountains in Mexico; it is considered an endangered species[citation needed] and has symbolic significance to Mexicans.",453,What species of acorn woodpecker is a host to a large population of birds?,Geococcyx,Mexico,Melanerpes,Steller,3,"እቲ ግዝኣት እዩ እውን ሓደ መዳለዊ ናብ ሓደ ገዚፍ በዝሒ ህዝቢ ካብ birds አየናይ ይሓውስ endemic ዓሌታት እና migratory :ዓሌታት greater roadrunner Geococcyx ,californianus cactus wren Campylorhynchus ,brunneicapillus Mexican jay Aphelocoma ,ultramarina 'Steller's jay Cyanocitta ,stelleri acorn woodpecker Melanerpes ,formicivorus canyon towhee Pipilo ,fuscus mourning dove Zenaida ,macroura -broad-billed hummingbird Cynanthus ,latirostris Montezuma quail Cyrtonyx ,montezumae ጎቦ trogon Trogon ,mexicanus ቱርኪ vulture Cathartes ,aura እና golden ኣሞራ Aquila .chrysaetos Trogon mexicanus እዩ ሓደ endemic ዓሌታት ተረኺቡ አብ ውሽጢ እቲ mountains አብ ውሽጢ ;Mexico እቲ ነገር እዩ ገምገመ ሓደ ኣብ ሓደጋ ዝወደቐ [species[citation ]needed እና ኣለዎ symbolic significance ናብ .Mexicans",እንታይ ዓሌታት ካብ acorn woodpecker እዩ ሓደ መዳለዊ ናብ ሓደ ገዚፍ በዝሒ ህዝቢ ካብ ?birds,Geococcyx,Mexico,Melanerpes,Steller
"The major application of uranium in the military sector is in high-density penetrators. This ammunition consists of depleted uranium (DU) alloyed with 1–2% other elements, such as titanium or molybdenum. At high impact speed, the density, hardness, and pyrophoricity of the projectile enable the destruction of heavily armored targets. Tank armor and other removable vehicle armor can also be hardened with depleted uranium plates. The use of depleted uranium became politically and environmentally contentious after the use of such munitions by the US, UK and other countries during wars in the Persian Gulf and the Balkans raised questions concerning uranium compounds left in the soil (see Gulf War Syndrome).",454,What is uranium used for high-density penetrators?,Gulf War Syndrome,the Persian Gulf,1–2%,DU,4,"እቲ ዋና ማመልከቻ ካብ uranium አብ ውሽጢ እቲ ወተሃደራዊ ኣገልግሎት sector እዩ አብ ውሽጢ -high-density .penetrators እዚ ammunition consists ካብ depleted uranium ()DU alloyed ምስ %1–2 ካልእ ,elements ከምዚ ከም titanium ወይ .molybdenum ኣብ ላዕሊ ፅልዋ ,ፍጥነት እቲ ,ፃዕቒ ,hardness እና pyrophoricity ካብ እቲ projectile ኣኽእል እቲ ዘዕንቅፍ ነገር ካብ heavily armored .targets Tank armor እና ካልእ removable ተሽከርካሪ armor ይኽእል እውን ኩን hardened ምስ depleted uranium .plates እቲ ጥቅሚ ካብ depleted uranium ኮይኑ politically እና environmentally contentious ድሕሪ እቲ ጥቅሚ ካብ ከምዚ munitions ብ እቲ ,ንሕና UK እና ካልእ countries አብ እዋን wars አብ ውሽጢ እቲ Persian Gulf እና እቲ Balkans ተሰአ questions concerning uranium compounds ፀጋም አብ ውሽጢ እቲ ሓመድ (ረአ Gulf ውግእ ).Syndrome",እንታይ እዩ uranium ዘገልገለ ን -high-density ?penetrators,Gulf ውግእ Syndrome,እቲ Persian Gulf,%1–2,DU
"In the first years of the Republic, controversy arose within the Reformed Church, mainly around the subject of predestination. This has become known as the struggle between Arminianism and Gomarism, or between Remonstrants and Contra-Remonstrants. In 1618 the Synod of Dort tackled this issue, which led to the banning of the Remonstrant faith.",455,When did the Synod of Dort tackle the subject of predestination?,Dort,Contra,1618,Arminianism,3,"አብ ውሽጢ እቲ መጀመርታ ዓመታት ካብ እቲ ,Republic controversy arose አብ ውሽጢ እቲ Reformed ,ቤተ ክርስትያን mainly አብ ከባቢ እቲ ዋና ካብ .predestination እዚ ኣለዎ ምዃን ፍሉጥ ከም እቲ ገልታዕታዕ አብ መንጎ Arminianism እና ,Gomarism ወይ አብ መንጎ Remonstrants እና -.Contra-Remonstrants አብ ውሽጢ 1618 እቲ Synod ካብ Dort tackled እዚ ,ፀገም አየናይ መረሐ ናብ እቲ banning ካብ እቲ Remonstrant .እምነት",መዓዝ ግቡር እቲ Synod ካብ Dort መሰናኽል እቲ ዋና ካብ ?predestination,Dort,Contra,1618,Arminianism
