passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The domestication of poultry took place several thousand years ago. This may have originally been as a result of people hatching and rearing young birds from eggs collected from the wild, but later involved keeping the birds permanently in captivity. Domesticated chickens may have been used for cockfighting at first and quail kept for their songs, but soon it was realised how useful it was having a captive-bred source of food. Selective breeding for fast growth, egg-laying ability, conformation, plumage and docility took place over the centuries, and modern breeds often look very different from their wild ancestors. Although some birds are still kept in small flocks in extensive systems, most birds available in the market today are reared in intensive commercial enterprises. Poultry is the second most widely eaten type of meat globally and, along with eggs, provides nutritionally beneficial food containing high-quality protein accompanied by a low proportion of fat. All poultry meat should be properly handled and sufficiently cooked in order to reduce the risk of food poisoning.",388,When did domestication of poultry take place?,first,today,second,several thousand years ago,4,ቅድሚ ሓያሎ ኣሽሓት ዓመታት ደርሆ ምምዳብ እዩ ተኻይዱ። እዚ ፈለማ ብሰንኪ ሰባት ካብ በረኻ ዝተኣከበ እንቋቑሖ ዝፍንዉን ዝዓብዩን ሰባት ክኸውን ይኽእል እዩ፣ ድሒሩ ግን ነተን ኣዕዋፍ ንሓዋሩ ኣብ ምርኮ ምእታው ዘጠቓልል ነበረ። ኣብ ውሽጢ ገዛ ዝኣትዋ ደርሆ ኣብ መጀመርታ ንመጥቃዕቲ ድሙ ይጥቀሙለን ይኾኑን ኳይል ድማ ንመዝሙራቶም ተዓቂቡ ክኸውን ይኽእል እዩ፣ ነዊሕ ከይጸንሐ ግን ምሩኽ ዝብገስ ምንጪ መግቢ ምህላዉ ክሳብ ክንደይ ጠቓሚ ምዃኑ ተረድአ። ንቕልጡፍ ዕብየት ዝኸውን ምሩጽ ምርባሕ፡ ናይ እንቋቑሖ ምንባር ዓቕሚ፡ ቅርጺ፡ ላሕሚን ትእዛዛትን ኣብ ዝሓለፈ ዘመናት ተኻይዱ፡ ዘመናውያን ዓሌታት ድማ መብዛሕትኡ ግዜ ካብቶም ዱር ዝኾኑ ኣቦታቶም ኣዝዮም ዝተፈልዩ ይመስሉ። ገለ ኣዕዋፍ ገና ኣብ ንኣሽቱ መጓሰ ብሰፊሕ ስርዓት ተዓቂበን እኳ እንተኾና፡ መብዛሕትአን ኣብ ዕዳጋ ዘለዋ ኣዕዋፍ ሎሚ ኣብ ጽዑቕ ንግዳዊ ትካላት እየን ዝዓብያ። ደርሆ ብዓለም ደረጃ ብሰፊሑ ብሰፊሑ ዝብላዕ ዓይነት ስጋ ኮይኑ፡ ምስ እንቋቑሖ ብምዃን ብትሑት ብዝሒ ስብሒ ዝተሰነየ ልዑል ጽሬት ዘለዎ ፕሮቲን ዝሓዘ ብመኣዛዊ መልክዑ ዝጠቅም መግቢ ይህብ። ኩሉ ስጋ ደርሆ ብግቡእ ክሕዞን እኹል ምብሳልን ኣለዎ፣ ምእንቲ ንሓደጋ መርዛም መግቢ ንምንካይ።,ደርሆ ምምዳብ መዓስ እዩ ተኻይዱ?,መጀመርታ,ሎምዓንቲ,ካልኣይ,ቅድሚ ሓያሎ ኣሽሓት ዓመታት
"Eton is one of ten English HMC schools, commonly referred to as ""public schools"", regulated by the Public Schools Act of 1868. Following the public school tradition, Eton is a full boarding school, which means all pupils live at the school, and it is one of four such remaining single-sex boys' public schools in the United Kingdom (the others being Harrow, Radley, and Winchester) to continue this practice. Eton has educated 19 British prime ministers and generations of the aristocracy and has been referred to as the chief nurse of England's statesmen. Charging up to £11,478 per term (there are three terms per academic year) in 2014/15, Eton is the sixth most expensive HMC boarding school in the UK.",389,How many English HMC schools are regulated by the Public Schools Act of 1868?,Eton,"Harrow, Radley",the United Kingdom,ten,4,"ኤቶን ሓንቲ ካብተን ዓሰርተ ናይ እንግሊዝኛ HMC ኣብያተ ትምህርቲ እያ፣ ልሙድ ዝኾነት ""Public Schools"" ተባሂላ እትጽዋዕ፣ ብሕጊ መንግስታዊ ኣብያተ ትምህርቲ 1868 ዝምራሕ።እቲ ናይ መንግስታዊ ቤት ትምህርቲ ልምዲ ስዒቡ፣ Eton ምሉእ ኣሕዳሪ ቤት ትምህርቲ እዩ፣ እዚ ማለት ድማ ​​ኩሎም ተማሃሮ ኣብቲ ቤት ትምህርቲ ይነብሩ፣ ሓደ ካብ ኣርባዕተ ከምዚኦም ዝበሉ ናይ ሓደ ጾታ ኣወዳት ናይ ህዝቢ ኣብያተ ትምህርቲ እዩ (እቶም ካልኦት ድማ harrow, winschester) ይቕፅሉ። ኤቶን ን19 ቀዳሞት ሚኒስተራትን ወለዶታትን ናይቲ ስርዓተ-ምሕደራ ኣኽላባት ዘምሃረ ኮይኑ፡ ዋና ነርስ መንግስታዊ መንግስታዊ እንግሊዝ ተባሂላ ክትጽዋዕ ጸኒሓ እያ። ኣብ 2014/15 ክሳብ 11,478 ፓውንድ ኣብ ሓደ ተርም (ኣብ ሓደ ዓመት ትምህርቲ ሰለስተ እዋናት ኣሎ) ዝኸሰሰ፡ ኤቶን ኣብ ዓዲ እንግሊዝ ሻድሻይ ዝኸበረ ናይ HMC ኣሕዳሪ ቤት ትምህርቲ እዩ።",ክንደይ ናይ እንግሊዝኛ HMC ኣብያተ ትምህርቲ ብሕጊ መንግስታዊ ኣብያተ ትምህርቲ 1868 ዝምራሕ?,ኤቶን,ሃሮው፡ ራድሊ,ዓባይ ብሪጣንያ,ዓሰርተ
"Communications in Somalia encompasses the communications services and capacity of Somalia. Telecommunications, internet, radio, print, television and postal services in the nation are largely concentrated in the private sector. Several of the telecom firms have begun expanding their activities abroad. The Federal government operates two official radio and television networks, which exist alongside a number of private and foreign stations. Print media in the country is also progressively giving way to news radio stations and online portals, as internet connectivity and access increases. Additionally, the national postal service is slated to be officially relaunched in 2013 after a long absence. In 2012, a National Communications Act was also approved by Cabinet members, which lays the foundation for the establishment of a National Communications regulator in the broadcasting and telecommunications sectors.",390,What country does communication services encompass?,2013,two,Somalia,2012,3,ኣብ ሶማልያ ዝግበር ርክባት ንኣገልግሎት ርክባትን ዓቕምን ሶማልያ ዘጠቓልል እዩ። ቴሌኮሙኒኬሽን፡ ኢንተርነት፡ ሬድዮ፡ ሕትመት፡ ቴሌቪዥንን ፖስታን ኣገልግሎት ኣብታ ሃገር ብዓቢኡ ኣብ ውልቃዊ ጽላት ዝተዋህለለ እዩ። ሓያሎ ካብተን ትካላት ቴሌኮም ኣብ ወጻኢ ሃገራት ንጥፈታተን ከስፍሓ ጀሚረን ኣለዋ። መንግስቲ ፌደራል ክልተ ወግዓዊ መርበባት ሬድዮን ተለቪዥንን ዘካይድ ኮይኑ፡ ኣብ ጎኒ ብርክት ዝበላ ናይ ውልቃውን ወጻእን ጣብያታት ዝህሉ እዩ። ኣብታ ሃገር ናይ ሕትመት መራኸቢ ብዙሃን እውን ንመደበራት ሬድዮ ዜናን ናይ ኦንላይን ፖርታላትን መንገዲ ይህብ ኣሎ፣ እዚ ድማ ምትእስሳር ኢንተርነትን ተበፃሕነትን እናወሰኸ ይኸይድ ኣሎ። ብተወሳኺ ሃገራዊ ኣገልግሎት ፖስታ ድሕሪ ነዊሕ ዘይምህላው ኣብ 2013 ብወግዒ ዳግማይ ክጅምር ተሓሲቡ ኣሎ። ኣብ 2012 ዓ.ም.ፈ.፡ ሃገራዊ ሕጊ ርክባት ብኣባላት ካቢነታት እውን ተቐባልነት ረኺቡ፡ እዚ ድማ ኣብ ጽላት ፈነወን ቴሌኮሙኒኬሽንን ሃገራዊ ተቖጻጻሪ ርክባት ንምምስራት መሰረት ዘቐመጠ እዩ።,ኣገልግሎት ርክብ እንታይ ሃገር እዩ ዘጠቓልል?,2013,ክልተ,ሶማልያ,2012 ዓ.ም.
"Asthma is thought to be caused by a combination of genetic and environmental factors. Environmental factors include exposure to air pollution and allergens. Other potential triggers include medications such as aspirin and beta blockers. Diagnosis is usually based on the pattern of symptoms, response to therapy over time, and spirometry. Asthma is classified according to the frequency of symptoms, forced expiratory volume in one second (FEV1), and peak expiratory flow rate. It may also be classified as atopic or non-atopic where atopy refers to a predisposition toward developing a type 1 hypersensitivity reaction.",391,What is the possible cause of asthma?,one second,Environmental factors,1,FEV1,2,ኣዝማ ብሰንኪ ውህደት ጀነቲካውን ከባብያውን ረቛሒታት ከም ዝመጽእ ይግመት። ንከባብያዊ ረቛሒታት ንብከላ ኣየርን ኣለርጂን ምቅላዕ ይርከብዎም። ካልኦት ክህልዉ ዝኽእሉ ምኽንያታት ድማ ከም ኣስፕሪንን ቤታ ብሎከርን ዝኣመሰሉ መድሃኒታት ይርከብዎም። መርመራ መብዛሕትኡ ግዜ ኣብ ቅዲ ምልክታት፡ ምላሽ ንፍወሳ ምስ ግዜ፡ ከምኡ’ውን ስፓይሮሜትሪ ዝተመርኮሰ እዩ። ኣዝማ ብመሰረት ድግግም ምልክታት ይምደብ፣ ኣብ ሓደ ካልኢት ግዱድ ናይ ምስትንፋስ መጠን (FEV1)፣ ከምኡ እውን ጫፍ መትኒፒተር ሬት ይግበር። ብተወሳኺ ኣቶፒክ ወይ ዘይ-ኣቶፒክ ክምደብ ይኽእል እዩ፣ ኣብዚ ኣቶፒ ንሓደ ዓይነት 1 ልዕሊ ዓቐን ተነቃፍነት ምላሽ ንምምዕባል ዝግበር ቅድመ-ምድላው ዘመልክት እዩ።,ጠንቂ ኣዝማ እንታይ እዩ?,ሓደ ካልኢት .,ከባብያዊ ረቛሒታት,1 .,FEV1
"BBC Television is a service of the British Broadcasting Corporation. The corporation, which has operated in the United Kingdom under the terms of a Royal charter since 1927, has produced television programmes from its own since 1932, although the start of its regular service of television broadcasts is dated to 2 November 1936.",392,What BBC station is owned by the British Broadcasting Corporation?,1927,BBC Television,November 1936,1932,2,ቢቢሲ ተለቪዥን ኣገልግሎት ናይቲ ብሪጣንያዊ ፈነወ ኮርፖሬሽን እዩ። እዚ ካብ 1927 ጀሚሩ ኣብ ዓባይ ብሪጣንያ ኣብ ዓባይ ብሪጣንያ ዝሰርሕ ዝነበረ ኮርፖሬሽን፡ ካብ 1932 ጀሚሩ ካብ ናቱ መደባት ተለቪዥን ኣፍሪዩ'ዩ፡ ዋላ'ኳ እቲ ስሩዕ ኣገልግሎት ፈነወ ቴሌቪዥን ዝጀመረሉ እዋን ብዕለት 2 ሕዳር 1936 ዝጀመረ እንተኾነ።,ብሪቲሽ ብሮድካስቲንግ ኮርፖሬሽን እንታይ መደበር ቢቢሲ እንታይ እዩ ዝውነን?,1927,ቢቢሲ ተለቪዥን,ሕዳር 1936,1932
"Chinese political philosophy dates back to the Spring and Autumn Period, specifically with Confucius in the 6th century BC. Chinese political philosophy was developed as a response to the social and political breakdown of the country characteristic of the Spring and Autumn Period and the Warring States period. The major philosophies during the period, Confucianism, Legalism, Mohism, Agrarianism and Taoism, each had a political aspect to their philosophical schools. Philosophers such as Confucius, Mencius, and Mozi, focused on political unity and political stability as the basis of their political philosophies. Confucianism advocated a hierarchical, meritocratic government based on empathy, loyalty, and interpersonal relationships. Legalism advocated a highly authoritarian government based on draconian punishments and laws. Mohism advocated a communal, decentralized government centered on frugality and ascetism. The Agrarians advocated a peasant utopian communalism and egalitarianism. Taoism advocated a proto-anarchism. Legalism was the dominant political philosophy of the Qin Dynasty, but was replaced by State Confucianism in the Han Dynasty. Prior to China's adoption of communism, State Confucianism remained the dominant political philosophy of China up to the 20th century.",393,What political philosophy dates back to the Spring and Autumn Period?,the 6th century,Agrarianism,Chinese,the 20th century,3,ፖለቲካዊ ፍልስፍና ቻይና ካብ ዘመነ ጽድያን ቀውዕን ዝጅምር ኮይኑ፡ ብፍላይ ምስ ኮንፊሽየስ ኣብ 6ይ ክፍለ ዘመን ቅድሚ ልደተ ክርስቶስ እዩ። ፖለቲካዊ ፍልስፍና ቻይና ንማሕበራውን ፖለቲካውን ምብትታን ናይታ ኣብ እዋን ጽድያን ቀውዕን ቀውዒን ዝውለድ ዝነበረ እዋንን ኣብ እዋን ዝዋግኡ ግዝኣታትን ከም መልሲ ተማሂዙ። ኣብቲ እዋን ዝነበሩ ዓበይቲ ፍልስፍናታት፡ ኮንፉሽያኒዝም፡ ሕጋውነት፡ ሞሂዝም፡ ሕርሻዊነትን ታኦይዝምን፡ ነፍሲ ወከፎም ኣብ ፍልስፍናዊ ኣብያተ ትምህርቶም ፖለቲካዊ መዳይ ነይርዎም። ከም ኮንፊሽዮስን መንቺዩስን ሞዚን ዝኣመሰሉ ፈላስፋታት ከም መሰረት ፖለቲካዊ ፍልስፍናኦም ኣብ ፖለቲካዊ ሓድነትን ፖለቲካዊ ምርግጋእን ኣተኲሮም እዮም። ኮንፉሽያኒዝም ኣብ ርህራሄን ተኣማንነትን ኣብ መንጎ ሰባትን ዝተመርኮሰ ስርዓተ-መሰረት ዘለዎ፡ ሜሪቶክራስያዊ መንግስቲ ይጣበቕ ነይሩ። ሕጋውነት ኣብ ድራኮናዊ መቕጻዕትን ሕግታትን ዝተመርኮሰ ልዑል ምልካዊ መንግስቲ ይጣበቕ ነይሩ። ሞሂዝም፡ ኣብ ቁስሊን ተሃድሶን ዘማእከለ፡ ኮሙናዊ፡ ዘይተማእከለ መንግስቲ ይጣበቕ ነበረ። እቶም ሕርሻውያን ንሓደ ሓረስታይ ዩቶፕያዊ ኮሙናሊዝምን ማዕርነታዊነትን ይጣበቑ ነበሩ። ታኦይዝም ፕሮቶ-ኣናርኪዝም ይጣበቕ ነበረ። ሕጋውነት እቲ ዓብላሊ ፖለቲካዊ ፍልስፍና ስርወ መንግስቲ ቺን እዩ ነይሩ፣ ኣብ ስርወ መንግስቲ ሃን ግን ብመንግስታዊ ኮንፉሽያኒዝም ተተኪኡ። ቅድሚ ቻይና ኮሚኒዝም ምጽዳቓ፡ መንግስታዊ ኮንፉሽያኒዝም ክሳብ መበል 20 ክፍለ ዘመን ክሳብ መበል 20 ክፍለ ዘመን ዓብላሊ ፖለቲካዊ ፍልስፍና ቻይና ኮይኑ ጸኒሑ።,ካብ ዘመነ ጽድያን ቀውዕን ዝጅምር ፖለቲካዊ ፍልስፍና እንታይ እዩ?,6ይ ክፍለ ዘመን,ኣግራርያኒዝም,ቻይናዊ,መበል 20 ክፍለ ዘመን
"Humanism is a philosophical and ethical stance that emphasizes the value and agency of human beings, individually and collectively, and generally prefers critical thinking and evidence (rationalism, empiricism) over acceptance of dogma or superstition. The meaning of the term humanism has fluctuated according to the successive intellectual movements which have identified with it. Generally, however, humanism refers to a perspective that affirms some notion of human freedom and progress. In modern times, humanist movements are typically aligned with secularism, and today humanism typically refers to a non-theistic life stance centred on human agency and looking to science rather than revelation from a supernatural source to understand the world.",394,What is humanism's philosophic stance based on?,today,bureau of the census.n.01,frankenstein.n.01,agency,4,ሰብኣውነት ንዋጋን ትካልን ደቂ ሰባት ብውልቅን ብሓባርን ዘጉልሕ ፍልስፍናውን ስነ-ምግባራውን መርገጺ ኮይኑ፡ ብሓፈሻኡ ድማ ካብ ምቕባል ዶግማ ወይ ኣጉል እምነት ንላዕሊ ነቐፌታዊ ኣተሓሳስባን መርትዖን (ርትዓውነት፡ ተሞክሮኣውነት) ዝመርጽ እዩ። ትርጉም ናይቲ ሰብኣውነት ዝብል ቃል ብመሰረት እቲ ምስኡ ዝተለለየ ተኸታታሊ ምሁራዊ ምንቅስቓሳት ተለዋዊጡ ኣሎ። ብሓፈሻ ግን ሰብኣውነት ገለ ኣተሓሳስባ ንናጽነት ደቂ ሰባትን ምዕባለን ዘረጋግጽ ኣረኣእያ የመልክት። ኣብ ዘመናዊ ግዜ፡ ሰብኣዊ ምንቅስቓሳት ብተለምዶ ምስ ዓለማውነት ይስለፍ፡ ሎሚ ሰብኣውነት ድማ ብተለምዶ ነቲ ኣብ ሰብኣዊ ትካል ዘማእከለ ዘይ-TheSistic Life ዝብል መርገጺ የመልክት፡ ንዓለም ንምርዳእ ካብ ልዕለ-ባህርያዊ ምንጪ ኣብ ክንዲ ምግላጽ ካብ ልዕለ-ባህርያዊ ምንጪ ንላዕሊ ናብ ሳይንስ ዝጥምት እዩ።,ፍልስፍናዊ መርገጺ ሰብኣውነት ኣብ ምንታይ እዩ ዝተመርኮሰ?,ሎምዓንቲ,ቢሮ ቆጸራ ህዝቢ።N.01,frankenstein.n.01,ትካል
"Ideas for affirmative action came as early as the Reconstruction Era (1865-1877) in which a former slave population lacked the skills and resources for sustainable living. In 1865, General William Tecumseh Sherman proposed to divide the land and goods from Georgia and grant it to families of color which became the ""Forty acres and a mule"" policy. The proposal was never widely adopted due to strong political opposition. Nearly a century later (1950s-1960s), policies to assist classes of individuals reemerged during the Civil Rights Movement. The civil rights guarantees came through the interpretation of the Equal Protection Clause of the 14th Amendment. The decisions came to be known as affirmative action in which mandatory, as well as voluntary programs, affirmed the civil rights of people of color. Furthermore, these affirmative action programs protected people of color from the present effects stemming from past discrimination. In 1961, President John F. Kennedy became the first to utilize the term ""affirmative action"" in Executive Order 10925 to ensure that government contractors ""take affirmative action to ensure that applicants are employed, and employees are treated during employment, without regard to their race, creed, color, or national origin."" This executive order realized the government's intent to create equal opportunities for all qualified people. This executive order was eventually amended and superseded by Lyndon B. Johnson's Executive Order 11246 which prevented discrimination based on race, color, religion, and national origin by organizations which received federal contracts and subcontracts. In 1967, the order was amended to include sex as well. The Reagan administration was opposed to the affirmative action requirements of Executive Order 11246, but these contemplated changes[which?] faced bi-partisan opposition in Congress.",395,"Who proposed the ""Forty acres and a mule"" policy?",10925,1967,Georgia,William Tecumseh Sherman,4,"ንኣፍሪማቲቭ ስጉምቲ ዝወሃብ ሓሳባት ከምቲ ናይ ዳግመ ህንፀት ዘመን (1865-1877) ሓደ ባሮት ዝነበረ ህዝቢ ነበር ንዘላቒ መነባብሮ ዝኸውን ክእለትን ፀጋታትን ዝጎደሎ ኮይኑ መፂኡ እዩ። ብ1865 ጀነራል ዊልያም ተከምሰህ ሸርማን ነቲ መሬትን ኣቑሑትን ካብ ጆርጅያ ከፈላልዮምን ንቤተሰብ ሕብሪ ክህብን ሓሳብ ኣቕረበ እዚ ድማ ""ኣርብዓ ኤከርን ሓደ በቕልን"" ዝብል ፖሊሲ ኮይኑ። እቲ እማመ ብሰንኪ ሓያል ፖለቲካዊ ተቓውሞ ብሰፊሑ ተቐባልነት ረኺቡ ኣይፈልጥን። ድሕሪ ዳርጋ ሓደ ዘመን (1950ታት-1960ታት)፡ ኣብ እዋን ምንቅስቓስ ሲቪላዊ መሰላት ዳግማይ ዝተቐልቀሉ ደርብታት ውልቀሰባት ንምሕጋዝ ዝሕግዙ ፖሊሲታት። እቲ ናይ ሲቪላዊ መሰላት ውሕስናታት ብመገዲ ትርጉም ናይቲ ናይ 14 መመሓየሺ ናይ ማዕረ ሓለዋ ዓንቀጽ ዝመጸ እዩ። እቲ ውሳነታት ብኣወንታዊ ስጉምቲ ተባሂሉ ዝፍለጥ ኮይኑ፡ ግዴታዊ፡ ከምኡ’ውን ወለንታዊ መደባት፡ ንሲቪላዊ መሰላት ሕብሪ ቆርበት ዘለዎም ሰባት ዘረጋግጹሉ፡ ብኣግባራዊ ስጉምቲ ክውሰዱ ጀመሩ። ካብዚ ሓሊፉ እዞም ኣወንታዊ ናይ ስጉምቲ መደባት ካብ ሕሉፍ ኣድልዎ ዝመንጨወ ሳዕቤን ሕብሪ ቆርበት ቆርበት ዘለዎም ሰባት ይከላኸሉ ነይሮም። ኣብ 1961 ፕረዚደንት ጆን ኤፍ ኬነዲ ኣብ ፈጻሚ ትእዛዝ 10925 ""ኣረኣእያ ስጉምቲ"" ዝብል ቃል ንመጀመርታ ግዜ ዝጥቀመሉ ዝነበረ መንግስታዊ ኮንትራክተራት ""ኣመልከትቲ ስራሕ ንኽፍጽሙን ሰራሕተኛታት ኣብ እዋን ስራሕ ንኽሕሰቡን፡ ነቲ ዓሌቶም፡ ሕብሩ ወይ ሃገራዊ መበገሲኦም ኣብ ግምት ከየእተዉ፡ ኣብ እዋን ስራሕ ክሕዙ ንምርግጋጽ፡ ኣወንታዊ ስጉምቲ ክወስዱ"" ንምርግጋጽ ናይ መጀመርታ ኰነ። እዚ ፈጻሚ ትእዛዝ እዚ መንግስቲ ንኹሎም ብቑዓት ሰባት ማዕረ ዕድል ንምፍጣር ዝነበሮ ዕላማ ተገንዚቡ። እዚ ናይ ፈጻሚ ትእዛዝ ኣብ መወዳእታ በቲ ሊንዶን ቢ ጆንሰን ዝሰርሖ ፈጻሚ ትእዛዝ 11246 ተተኪኡ፡ እዚ ድማ ኣብ ዓሌት፡ ሕብሪ፡ ሃይማኖትን ሃገራዊ መበቆልን መሰረት ብምግባር ኣድልዎ ዝኽልክል፡ ብፌደራል ውዕላትን ንኡሳን ውዕላትን ዝረኸባ ትካላት መሰረት ዝገበረ ኣድልዎ ዝኽልክል እዩ። ኣብ 1967 እቲ ትእዛዝ ንጾታዊ ርክብ እውን ከጠቓልል ተኣሪሙ። ምምሕዳር ሬጋን ምስቲ ናይ ፈጻሚ ትእዛዝ 11246 ንኣወንታዊ ስጉምቲ ዝጠልቦ ረቛሒታት ተቓዊሙዎ እኳ እንተነበረ፡ እዞም ለውጥታት እዚኣቶም ግን ኣብ ኮንግረስ ክልተኣዊ ተቓውሞ ኣጋጢምዎም።","መን እዩ ነቲ ""ኣርብዓ ኤከርን በቕልን"" ዝብል ፖሊሲ ዘቕረበ?",10925,1967,ጆርጅያ,ዊልያም ተከምሰህ ሸርማን
"Botany, also called plant science(s) or plant biology, is the science of plant life and a branch of biology. A botanist or plant scientist is a scientist who specializes in this field. The term ""botany"" comes from the Ancient Greek word βοτάνη (botanē) meaning ""pasture"", ""grass"", or ""fodder""; βοτάνη is in turn derived from βόσκειν (boskein), ""to feed"" or ""to graze"". Traditionally, botany has also included the study of fungi and algae by mycologists and phycologists respectively, with the study of these three groups of organisms remaining within the sphere of interest of the International Botanical Congress. Nowadays, botanists study approximately 400,000 species of living organisms of which some 260,000 species are vascular plants and about 248,000 are flowering plants.",396,What language does botany come from?,"some 260,000",three,Greek,"about 248,000",3,"ስነ-ዕጽዋት፡ ናይ ተኽሊ ሳይንስ(ታት) ወይ ስነ-ህይወት ተኽሊ ተባሂሉ’ውን ይጽዋዕ፡ ሳይንስ ህይወት ተኽልን ጨንፈር ስነ-ህይወትን እዩ። ስነ-ዕጽዋት ወይ ናይ ተኽሊ ሳይንቲስት ኣብዚ ዓውዲ ዝነጥፍ ሳይንቲስት እዩ። ""ቦታኒ"" ዝብል ቃል ካብ ጥንታዊት ናይ ግሪኽ ቃል βοτάνη (Botanē) ትርጉሙ ""መዓንጣ""፣ ""ሳዕስዒት""፣ ወይ ""መግቢ"" ትርጉሙ ዝመጸ እዩ፤ βοτάνη ብግዲኡ ካብ βόσκειν (Boskein)፣ ""ንምግዓዝ"" ወይ ""ንመጋጠሚ"" ይውሰድ። ብባህሊ፡ ስነ-ዕጽዋት፡ ብማይኮሎጂስትን ፋይኮሎጂስትን ዝግበር መጽናዕቲ ፋንጋስን ኣልጌን ብቕደም ተኸተል፡ ኣብ ውሽጢ ዓውዲ ተገዳስነት ኣህጉራዊ ስነ-ዕጽዋዊ ጉባኤ ዝተረፉ ሰለስተ ጉጅለታት ህይወታውያን፡ ብቕደም ተኸተል፡ ብቕደም ተኸተል መጽናዕቲ ፋንጋስን ኣልጌን ዘጠቓለለ እዩ። ኣብዚ እዋን እዚ፡ ስነ-ዕጽዋት፡ ኣስታት 400,000 ዓይነታት ህያዋን ፍጥረታት የጽንዑ ካብዚኦም ኣስታት 260,000 ዓይነታት ቫስኩላር ተኽልታት ኮይኖም ኣስታት 248,000 ድማ ዕምባባታት ዝዕምብቡ ተኽልታት እዮም።",ስነ-ዕጽዋት ካብ እንታይ ቋንቋ እዩ ዝመጽእ?,"ኣስታት 260,000",ሰለስተ,ግሪኽ,"ኣስታት 248,000"
"The Royal College of Chemistry was established by private subscription in 1845 as there was a growing awareness that practical aspects of the experimental sciences were not well taught and that in the United Kingdom the teaching of chemistry in particular had fallen behind that in Germany. As a result of a movement earlier in the decade, many politicians donated funds to establish the college, including Benjamin Disraeli, William Gladstone and Robert Peel. It was also supported by Prince Albert, who persuaded August Wilhelm von Hofmann to be the first professor.",397,When was the Royal College of Chemistry established?,1845,Robert Peel,Prince Albert,The Royal College of Chemistry,1,ሮያል ኮሌጅ ኬሚስትሪ ብ1845 ብውልቀ ሳብስክራይብ ዝተመስረተሉ ምኽንያት፡ ግብራዊ መዳያት ናይቲ ፈተነ ስነ-ፍልጠት ጽቡቕ ከም ዘይተማህረን ኣብ ዓባይ ብሪጣንያ ትምህርቲ ኬሚስትሪ ብፍላይ ኣብ ጀርመን ከም ዝወደቐን፡ እናዓበየ ዝኸይድ ዘሎ ንቕሓት ስለ ዝነበረ እዩ። ከም ውጽኢት ናይቲ ኣብ መጀመርታ ናይቲ ዓሰርተ ዓመት ዝነበረ ምንቅስቓስ፡ ብዙሓት ፖለቲከኛታት ነቲ ኮለጅ ንምምስራት ገንዘብ ኣወፍዮም፡ ንቤንጃሚን ዲስራኤሊ፡ ዊልያም ግላድስቶንን ሮበርት ፒልን ሓዊሱ። ብፕሪንስ ኣልበርት እውን ተደጊፉ፣ ንሱ ድማ ንወጉሃት ዊልሄም ቮን ሆፍማን ናይ መጀመርታ ፕሮፌሰር ክኸውን ኣእሚኑ።,ሮያል ኮሌጅ ኬሚስትሪ መዓስ እዩ ተጣይሹ?,1845,ሮበርት ፒል,ልኡል ኣልበርት,ሮያል ኮሌጅ ኬሚስትሪ
"Plymouth (i/ˈplɪməθ/) is a city on the south coast of Devon, England, about 37 miles (60 km) south-west of Exeter and 190 miles (310 km) west-south-west of London, between the mouths of the rivers Plym to the east and Tamar to the west where they join Plymouth Sound to form the boundary with Cornwall.",398,How far south-west of Exeter is Plymouth?,Plym,Plymouth Sound,about 37 miles,Plymouth,3,ፕሊማውዝ (I/ˈPlɪməθ/) ኣብ ደቡባዊ ገማግም ባሕሪ ደቮን ዓዲ እንግሊዝ እትርከብ ከተማ ኮይና፡ ካብ ኤክስተር ንደቡባዊ ምዕራብ ኣስታት 37 ማይልስ (60 ኪ.ሜ) ንምዕራብ 190 ማይልስ ንምዕራብ-ደቡብ-ምዕራብ ለንደን፡ ኣብ መንጎ ኣፍ ሩባታት ፕሊም ንምብራቕን ታማርን ኣብ ዝኣትዉሉ ቦታ ፕሊም ኣብ ዝኣትዉሉ እዋን ኣብ ዝኣትዉሉ እዋን ንሸነኽ ምዕራብ 190 ማይልስ (310 ኪ.ሜ) ንምዕራብ 190 ኪ.ሜ ርሒቑ ዝርከብ ከተማ እያ።,ፕሊማውስ ካብ ኤክስተር ክሳብ ክንደይ ርሑቕ እዩ?,ፕሉም,ፕሊማውስ ድምጺ,ኣስታት 37 ማይልስ,ፕሊማውዝ
