passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The European Central Bank (ECB) is the central bank for the euro and administers monetary policy of the Eurozone, which consists of 19 EU member states and is one of the largest currency areas in the world. It is one of the world's most important central banks and is one of the seven institutions of the European Union (EU) listed in the Treaty on European Union (TEU). The capital stock of the bank is owned by the central banks of all 28 EU member states.[dated info] The Treaty of Amsterdam established the bank in 1998, and it is headquartered in Frankfurt, Germany. As of 2015[update] the President of the ECB is Mario Draghi, former governor of the Bank of Italy, former member of the World Bank, and former managing director of the Goldman Sachs international division (2002–2005). The bank primarily occupied the Eurotower prior to, and during, the construction of the new headquarters.",426,Which bank is the central bank for the euro?,The European Central Bank,2015[update,19,one,1,"እቲ European Central ባንኪ ()ECB እዩ እቲ central ባንኪ ን እቲ euro እና administers monetary ፖሊሲ ካብ እቲ ,Eurozone አየናይ consists ካብ 19 EU member states እና እዩ ሓደ ካብ እቲ largest ገንዘብ areas አብ ውሽጢ እቲ .ዓለም እቲ ነገር እዩ ሓደ ካብ እቲ 'world's ብጥዕሚ ጠቃሚ central banks እና እዩ ሓደ ካብ እቲ ሸውዓተ institutions ካብ እቲ European Union ()EU listed አብ ውሽጢ እቲ Treaty አብ ልዕሊ European Union ().TEU እቲ ሃብቲ ኽዙን ካብ እቲ ባንኪ እዩ owned ብ እቲ central banks ካብ ኩሎም 28 EU member .[states.[dated ]info እቲ Treaty ካብ Amsterdam ዝተመስረተ እቲ ባንኪ አብ ውሽጢ ,1998 እና እቲ ነገር እዩ headquartered አብ ውሽጢ ,Frankfurt .Germany ከም ካብ []2015[update እቲ ፕረዝደንት ካብ እቲ ECB እዩ Mario ,Draghi ናይ ቀደም governor ካብ እቲ ባንኪ ካብ ,Italy ናይ ቀደም member ካብ እቲ ዓለም ,ባንኪ እና ናይ ቀደም managing ዳይሬክተር ካብ እቲ Goldman Sachs ዓለም ለኻዊ division ().2002–2005 እቲ ባንኪ primarily ብስራሕ ትሑዝ እቲ Eurotower ቅድሚያ ,ናብ እና ,አብ እዋን እቲ ናይ ህንፃ ስራሕ ካብ እቲ ሓድሽ .headquarters",አየናይ ባንኪ እዩ እቲ central ባንኪ ን እቲ ?euro,እቲ European Central ባንኪ,[2015[update,19,ሓደ
"Child labour refers to the employment of children in any work that deprives children of their childhood, interferes with their ability to attend regular school, and that is mentally, physically, socially or morally dangerous and harmful. This practice is considered exploitative by many international organisations. Legislation across the world prohibit child labour. These laws do not consider all work by children as child labour; exceptions include work by child artists, family duties, supervised training, certain categories of work such as those by Amish children, some forms of child work common among indigenous American children, and others.",427,What is the term for the work of children which deprives children of their childhood?,Child labour,—,Amish,American,1,"ህፃን ናይ ጉልበት ስራሕ refers ናብ እቲ ምቑጻር ስራሕ ካብ ቖልዑ አብ ውሽጢ ዝኾነ ስራሕ እቲ deprives ቖልዑ ካብ ናቶም ,ቁልዕነት interferes ምስ ናቶም ተኽእሎ ናብ ተዓደም ልሙድ ,ቤት ትምህርቲ እና እቲ እዩ ,mentally ,physically socially ወይ morally ሓደገኛ እና .ጎዳኢ እዚ ትግበራ እዩ ገምገመ exploitative ብ ቡዙሕ ዓለም ለኻዊ .organisations Legislation ሰገር እቲ ዓለም prohibit ህፃን .ናይ ጉልበት ስራሕ እዚ laws ግበር ዘይኮነ ሕሰበሉ ኩሎም ስራሕ ብ ቖልዑ ከም ህፃን ;ናይ ጉልበት ስራሕ exceptions ይሓውስ ስራሕ ብ ህፃን ,artists ስድራ ,duties supervised ,ስልጠና ውሱን categories ካብ ስራሕ ከምዚ ከም እቲኦም ብ Amish ,ቖልዑ ንእሽተይ forms ካብ ህፃን ስራሕ ልሙድ ካብዞም ዘይእሩም American ,ቖልዑ እና .others",እንታይ እዩ እቲ ቃል ን እቲ ስራሕ ካብ ቖልዑ አየናይ deprives ቖልዑ ካብ ናቶም ?ቁልዕነት,ህፃን ናይ ጉልበት ስራሕ,—,Amish,American
"In 1986, eight years before the launch of Turner Classic Movies, Ted Turner acquired the Metro-Goldwyn-Mayer film studio for $1.5 billion. Concerns over Turner Entertainment's corporate debt load resulted in Turner selling the studio that October back to Kirk Kerkorian, from whom Turner had purchased the studio less than a year before. As part of the deal, Turner Entertainment retained ownership of MGM's library of films released up to May 9, 1986. Turner Broadcasting System was split into two companies; Turner Broadcasting System and Metro-Goldwyn-Mayer and reincorporated as MGM/UA Communications Co.",428,How long did Ted Turner's deal last before the start of Turner Classic Movies?,MGM,Turner Broadcasting System,eight years,Kirk Kerkorian,3,"አብ ውሽጢ ,1986 ሸሞንተ ዓመታት ቅድሚ እቲ ኣወንጭፍ ካብ Turner Classic ,Movies Ted Turner ዝተዓደገ እቲ --Metro-Goldwyn-Mayer ፊልሚ studio ን $.1.5 .billion Concerns ልዕሊ Turner 'Entertainment's corporate ዕዳ ጽዕነት resulted አብ ውሽጢ Turner selling እቲ studio እቲ ጥቅምቲ ዝባን ናብ Kirk ,Kerkorian ካብ መን Turner ዝነበረ purchased እቲ studio ዝወሓደ ካብ ሓደ ዓመት .ቅድሚ ከም ክፋል ካብ እቲ ,ዛዕባ Turner ምዝንጋዕ retained ownership ካብ 'MGM's ቤተ ንባበ ካብ films ተለቒቑ ሓፍ ናብ ተዝኸዉን ,9 .1986 Turner Broadcasting ስርዓት ኔሩ ምቀል ናብ ውሽጢ ክልተ ;companies Turner Broadcasting ስርዓት እና --Metro-Goldwyn-Mayer እና reincorporated ከም /MGM/UA Communications .Co",ከመይ ነዊሕ ግቡር Ted 'Turner's ዛዕባ መጨረሻ ቅድሚ እቲ ጀምር ካብ Turner Classic ?Movies,MGM,Turner Broadcasting ስርዓት,ሸሞንተ ዓመታት,Kirk Kerkorian
"In a career spanning more than four decades, Spielberg's films have covered many themes and genres. Spielberg's early science-fiction and adventure films were seen as archetypes of modern Hollywood blockbuster filmmaking. In later years, his films began addressing humanistic issues such as the Holocaust (in Schindler's List), the transatlantic slave trade (in Amistad), war (in Empire of the Sun, Saving Private Ryan, War Horse and Bridge of Spies) and terrorism (in Munich). His other films include Close Encounters of the Third Kind, the Indiana Jones film series, and A.I. Artificial Intelligence.",429,How long has Spielberg's career spanned?,Amistad,A.I. Artificial Intelligence,more than four decades,Indiana Jones,3,"አብ ውሽጢ ሓደ ሞያ spanning ቡዙሕ ካብ ዓርባዕተ ,decades 'Spielberg's films ኣለኒ covered ቡዙሕ themes እና .genres 'Spielberg's ብግዘ -science-fiction እና ሰቓሊ ልቢ films ኔሮም ተራእዩ ከም archetypes ካብ ዘበናዊ Hollywood blockbuster .filmmaking አብ ውሽጢ ዳሕራይ ,ዓመታት ናቱ films ጀሚሩ addressing humanistic ፀገማት ከምዚ ከም እቲ Holocaust (አብ ውሽጢ 'Schindler's ),ዝርዝር እቲ transatlantic ባርያ ንግዲ (አብ ውሽጢ ),Amistad ውግእ (አብ ውሽጢ Empire ካብ እቲ ,ፀሓይ Saving ብሕታዊ ,Ryan ውግእ ፈረስ እና ድልድል ካብ )Spies እና terrorism (አብ ውሽጢ ).Munich ናቱ ካልእ films ይሓውስ ዕፁው Encounters ካብ እቲ ሳልሳይ ,ርህሩህ እቲ Indiana Jones ፊልሚ ,ተኸታታሊ እና ..A.I ሰብ ሰራሕ .ምስትውዓል",ከመይ ነዊሕ ኣለዎ 'Spielberg's ሞያ ?spanned,Amistad,..A.I ሰብ ሰራሕ ምስትውዓል,ቡዙሕ ካብ ዓርባዕተ decades,Indiana Jones
"A capacitor (originally known as a condenser) is a passive two-terminal electrical component used to store electrical energy temporarily in an electric field. The forms of practical capacitors vary widely, but all contain at least two electrical conductors (plates) separated by a dielectric (i.e. an insulator that can store energy by becoming polarized). The conductors can be thin films, foils or sintered beads of metal or conductive electrolyte, etc. The nonconducting dielectric acts to increase the capacitor's charge capacity. Materials commonly used as dielectrics include glass, ceramic, plastic film, air, vacuum, paper, mica, and oxide layers. Capacitors are widely used as parts of electrical circuits in many common electrical devices. Unlike a resistor, an ideal capacitor does not dissipate energy. Instead, a capacitor stores energy in the form of an electrostatic field between its plates.",430,How many conductors are present in a capacitor?,—,at least two,—,two,2,"ሓደ capacitor (originally ፍሉጥ ከም ሓደ )condenser እዩ ሓደ ዝንጉዕ -two-terminal electrical component ዘገልገለ ናብ መኽዝን electrical ጉልበት temporarily አብ ውሽጢ ሓደ electric .ሜዳ እቲ forms ካብ ብተግባር capacitors ይፈላለ ,widely ግን ኩሎም ይሕዝ ኣብ ዝነኣሰ ክልተ electrical conductors ()plates separated ብ ሓደ dielectric (..i.e ሓደ insulator እቲ ይኽእል መኽዝን ጉልበት ብ becoming ).polarized እቲ conductors ይኽእል ኩን ቀጢን ,films foils ወይ sintered beads ካብ ሓጺን ወይ conductive ,electrolyte .ወዘተ እቲ nonconducting dielectric acts ናብ ወስኽ እቲ 'capacitor's ኣኽፍል .ትኽእሎ Materials commonly ዘገልገለ ከም dielectrics ይሓውስ ,ብርጭቆ ,ceramic plastic ,ፊልሚ ,ኣየር ,ህዋ ,ወረቐት ,mica እና oxide .layers Capacitors እዮም widely ዘገልገለ ከም parts ካብ electrical circuits አብ ውሽጢ ቡዙሕ ልሙድ electrical .devices Unlike ሓደ ,resistor ሓደ ተስማዕማዒ capacitor ምግባር ዘይኮነ dissipate .ጉልበት ,ከክንዲ ሓደ capacitor stores ጉልበት አብ ውሽጢ እቲ ፎርም ካብ ሓደ electrostatic ሜዳ አብ መንጎ ናቱ .plates",ከመይ ቡዙሕ conductors እዮም እዋናዊ አብ ውሽጢ ሓደ ?capacitor,—,ኣብ ዝነኣሰ ክልተ,—,ክልተ
"Ibn Sina created an extensive corpus of works during what is commonly known as the Islamic Golden Age, in which the translations of Greco-Roman, Persian, and Indian texts were studied extensively. Greco-Roman (Mid- and Neo-Platonic, and Aristotelian) texts translated by the Kindi school were commented, redacted and developed substantially by Islamic intellectuals, who also built upon Persian and Indian mathematical systems, astronomy, algebra, trigonometry and medicine. The Samanid dynasty in the eastern part of Persia, Greater Khorasan and Central Asia as well as the Buyid dynasty in the western part of Persia and Iraq provided a thriving atmosphere for scholarly and cultural development. Under the Samanids, Bukhara rivaled Baghdad as a cultural capital of the Islamic world.",431,Who created extensive corpus of works during the Islamic Golden Age?,Central Asia,Iraq,Ibn Sina,Neo-Platonic,3,"Ibn Sina created ሓደ extensive corpus ካብ works አብ እዋን እንታይ እዩ commonly ፍሉጥ ከም እቲ Islamic Golden ,ዕድመ አብ ውሽጢ አየናይ እቲ translations ካብ -,Greco-Roman ,Persian እና Indian texts ኔሮም studied .extensively -Greco-Roman (-Mid እና -,Neo-Platonic እና )Aristotelian texts translated ብ እቲ Kindi ቤት ትምህርቲ ኔሮም ,commented redacted እና ምዕቡል substantially ብ Islamic ,intellectuals መን እውን ተሃኒጹ ኣብ ግዘ Persian እና Indian mathematical ,systems ,astronomy ,algebra trigonometry እና .መድሓኒት እቲ Samanid dynasty አብ ውሽጢ እቲ eastern ክፋል ካብ ,Persia Greater Khorasan እና Central Asia ከም ደሓን ከም እቲ Buyid dynasty አብ ውሽጢ እቲ western ክፋል ካብ Persia እና Iraq ተዳልዩ ሓደ thriving atmosphere ን scholarly እና cultural .ዕብየት ትሕቲ እቲ ,Samanids Bukhara rivaled Baghdad ከም ሓደ cultural ሃብቲ ካብ እቲ Islamic .ዓለም",መን created extensive corpus ካብ works አብ እዋን እቲ Islamic Golden ?ዕድመ,Central Asia,Iraq,Ibn Sina,-Neo-Platonic
"The Greater Mexico City has a gross domestic product (GDP) of US$411 billion in 2011, making Mexico City urban agglomeration one of the economically largest metropolitan areas in the world. The city was responsible for generating 15.8% of Mexico's Gross Domestic Product and the metropolitan area accounted for about 22% of total national GDP. As a stand-alone country, in 2013, Mexico City would be the fifth-largest economy in Latin America—five times as large as Costa Rica's and about the same size as Peru's.",432,What percent of the GDP is accounted for by the metropolitan area of Mexico City?,Costa Rica's,The Greater Mexico City,2013,about 22%,4,"እቲ Greater Mexico ከተማ ኣለዎ ሓደ ስዲ ዘቤት ፍርያት ()GDP ካብ $US$411 billion አብ ውሽጢ ,2011 making Mexico ከተማ ከተማ agglomeration ሓደ ካብ እቲ economically largest metropolitan areas አብ ውሽጢ እቲ .ዓለም እቲ ከተማ ኔሩ ሓላፍነት ዝወስድ ን generating .%15.8 ካብ 'Mexico's ስዲ ዘቤት ፍርያት እና እቲ metropolitan ስፍሓት accounted ን ብዝዕባ %22 ካብ ድምር ሃገራዊ .GDP ከም ሓደ -stand-alone ,ሃገር አብ ውሽጢ ,2013 Mexico ከተማ ይኸውን ኩን እቲ -fifth-largest ቁጠባ አብ ውሽጢ Latin America—five times ከም ገዚፍ ከም Costa 'Rica's እና ብዝዕባ እቲ ማዕረ ግዝፊ ከም '.Peru's",እንታይ percent ካብ እቲ GDP እዩ accounted ን ብ እቲ metropolitan ስፍሓት ካብ Mexico ?ከተማ,Costa 'Rica's,እቲ Greater Mexico ከተማ,2013,ብዝዕባ %22
"Universal Studios Inc. (also known as Universal Pictures) is an American film studio, owned by Comcast through its wholly owned subsidiary NBCUniversal, and is one of Hollywood's ""Big Six"" film studios. Its production studios are at 100 Universal City Plaza Drive in Universal City, California. Distribution and other corporate offices are in New York City. Universal Studios is a member of the Motion Picture Association of America (MPAA). Universal was founded in 1912 by the German Carl Laemmle (pronounced ""LEM-lee""), Mark Dintenfass, Charles O. Baumann, Adam Kessel, Pat Powers, William Swanson, David Horsley, Robert H. Cochrane, and Jules Brulatour.",433,Where is the production studio of Universal located?,100,Universal City Plaza Drive,Robert H. Cochrane,Mark Dintenfass,2,"Universal Studios .Inc (እውን ፍሉጥ ከም Universal )Pictures እዩ ሓደ American ፊልሚ ,studio owned ብ Comcast ብውሽጢ ናቱ wholly owned subsidiary ,NBCUniversal እና እዩ ሓደ ካብ 'Hollywood's ""ዓብይ ""ሽዱሽተ ፊልሚ .studios ናቱ ምህርቲ studios እዮም ኣብ 100 Universal ከተማ Plaza ምግናሕ አብ ውሽጢ Universal ,ከተማ .California ምክፍፋል እና ካልእ corporate offices እዮም አብ ውሽጢ ሓድሽ York .ከተማ Universal Studios እዩ ሓደ member ካብ እቲ ምንቅስቓስ ስእሊ ማሕበር ካብ America ().MPAA Universal ኔሩ founded አብ ውሽጢ 1912 ብ እቲ German Carl Laemmle (pronounced ""-""),LEM-lee Mark ,Dintenfass Charles .O ,Baumann Adam ,Kessel Pat ,Powers William ,Swanson David ,Horsley Robert .H ,Cochrane እና Jules .Brulatour",አበይ እዩ እቲ ምህርቲ studio ካብ Universal ?located,100,Universal ከተማ Plaza ምግናሕ,Robert .H Cochrane,Mark Dintenfass
"EU member countries have shown support for ambitious renewable energy goals. In 2010, Eurobarometer polled the twenty-seven EU member states about the target ""to increase the share of renewable energy in the EU by 20 percent by 2020"". Most people in all twenty-seven countries either approved of the target or called for it to go further. Across the EU, 57 percent thought the proposed goal was ""about right"" and 16 percent thought it was ""too modest."" In comparison, 19 percent said it was ""too ambitious"".",434,Who has shown support for ambitious renewable energy goals?,57 percent,EU,20 percent,twenty-seven,2,"EU member countries ኣለኒ shown ሓገዝ ን ፃምእ ዓወት ዘለዎ renewable ጉልበት .ዓላማታት አብ ውሽጢ ,2010 Eurobarometer polled እቲ -twenty-seven EU member states ብዝዕባ እቲ ዒላማ ""ናብ ወስኽ እቲ ናይ ሓባር ካብ renewable ጉልበት አብ ውሽጢ እቲ EU ብ 20 percent ብ "".2020 ብጥዕሚ ህዝቢ አብ ውሽጢ ኩሎም -twenty-seven countries ወይ ጸዲቑ ካብ እቲ ዒላማ ወይ ዝተፀወዐ ን እቲ ነገር ናብ ኪድ .ርሑቅ ሰገር እቲ ,EU 57 percent ሓሳብ እቲ proposed ሽቶ ኔሩ ""ብዝዕባ ""ትኽክል እና 16 percent ሓሳብ እቲ ነገር ኔሩ ""እዉን .""ምጥን ዝበለ አብ ውሽጢ ,ምውድዳር 19 percent ኢሉ እቲ ነገር ኔሩ ""እዉን "".ፃምእ ዓወት ዘለዎ",መን ኣለዎ shown ሓገዝ ን ፃምእ ዓወት ዘለዎ renewable ጉልበት ?ዓላማታት,57 percent,EU,20 percent,-twenty-seven
"Karl Popper was born in Vienna (then in Austria-Hungary) in 1902, to upper middle-class parents. All of Karl Popper's grandparents were Jewish, but the Popper family converted to Lutheranism before Karl was born, and so he received Lutheran baptism. They understood this as part of their cultural assimilation, not as an expression of devout belief. Karl's father Simon Siegmund Carl Popper was a lawyer from Bohemia and a doctor of law at the Vienna University, and mother Jenny Schiff was of Silesian and Hungarian descent. After establishing themselves in Vienna, the Poppers made a rapid social climb in Viennese society: Simon Siegmund Carl became a partner in the law firm of Vienna's liberal Burgomaster Herr Grübl and, after Grübl's death in 1898, Simon took over the business. (Malachi Hacohen records that Herr Grübl's first name was Raimund, after which Karl received his middle name. Popper himself, in his autobiography, erroneously recalls that Herr Grübl's first name was Carl.) His father was a bibliophile who had 12,000–14,000 volumes in his personal library. Popper inherited both the library and the disposition from him.",435,When was Karl Popper born?,Simon,"12,000–14,000",Jenny Schiff,1902,4,"Karl Popper ኔሩ ተወሊዱ አብ ውሽጢ Vienna (ሽዑ አብ ውሽጢ -)Austria-Hungary አብ ውሽጢ ,1902 ናብ upper -middle-class .ኣቦን ኣዶን ኩሎም ካብ Karl 'Popper's grandparents ኔሮም ,Jewish ግን እቲ Popper ስድራ converted ናብ Lutheranism ቅድሚ Karl ኔሩ ,ተወሊዱ እና ስለዚ ንሱ ዝተቀበለ Lutheran .baptism ንሶም ርዱእ እዚ ከም ክፋል ካብ ናቶም cultural ,assimilation ዘይኮነ ከም ሓደ ኣገላልፃ ካብ devout .እምነት 'Karl's ኣቦ Simon Siegmund Carl Popper ኔሩ ሓደ ጠበቃ ካብ Bohemia እና ሓደ ዶክቶር ካብ ሕጊ ኣብ እቲ Vienna ,ዩኒቨርሲቲ እና ኣዶ Jenny Schiff ኔሩ ካብ Silesian እና Hungarian .descent ድሕሪ establishing ባዕሎም አብ ውሽጢ ,Vienna እቲ Poppers ዝተሰርሐ ሓደ ቕልጡፍ ማሕበራዊ ደይብ አብ ውሽጢ Viennese :ሕብረተሰብ Simon Siegmund Carl ኮይኑ ሓደ መሳርሕቲ አብ ውሽጢ እቲ ሕጊ ትካል ካብ 'Vienna's liberal Burgomaster Herr Grübl ,እና ድሕሪ 'Grübl's ሞት አብ ውሽጢ ,1898 Simon ምውሳድ ልዕሊ እቲ .ስራሕቲ ንግዲ (Malachi Hacohen records እቲ Herr 'Grübl's መጀመርታ ሽም ኔሩ ,Raimund ድሕሪ አየናይ Karl ዝተቀበለ ናቱ ማእኸል .ሽም Popper ,himself አብ ውሽጢ ናቱ ,autobiography erroneously recalls እቲ Herr 'Grübl's መጀመርታ ሽም ኔሩ .)Carl ናቱ ኣቦ ኔሩ ሓደ bibliophile መን ዝነበረ ,,12,000–14,000 volumes አብ ውሽጢ ናቱ ውልቃዊ .ቤተ ንባበ Popper inherited ክልቲኡ እቲ ቤተ ንባበ እና እቲ disposition ካብ .ንሱ",መዓዝ ኔሩ Karl Popper ?ተወሊዱ,Simon,",,12,000–14,000",Jenny Schiff,1902
"The Heian period (平安時代, Heian jidai?) is the last division of classical Japanese history, running from 794 to 1185. The period is named after the capital city of Heian-kyō, or modern Kyōto. It is the period in Japanese history when Buddhism, Taoism and other Chinese influences were at their height. The Heian period is also considered the peak of the Japanese imperial court and noted for its art, especially poetry and literature. Although the Imperial House of Japan had power on the surface, the real power was in the hands of the Fujiwara clan, a powerful aristocratic family who had intermarried with the imperial family. Many emperors actually had mothers from the Fujiwara family. Heian (平安?) means ""peace"" in Japanese.",436,What is the name of the period that runs from 794 to 1185?,Kyōto,Heian,the Imperial House of Japan,794,2,"እቲ Heian ግዘ (,平安時代 Heian ?)jidai እዩ እቲ መጨረሻ division ካብ classical Japanese ,ታሪኽ ምጉያይ ካብ 794 ናብ .1185 እቲ ግዘ እዩ named ድሕሪ እቲ ሃብቲ ከተማ ካብ -,Heian-kyō ወይ ዘበናዊ .Kyōto እቲ ነገር እዩ እቲ ግዘ አብ ውሽጢ Japanese ታሪኽ መዓዝ ,Buddhism Taoism እና ካልእ Chinese influences ኔሮም ኣብ ናቶም .ቁመት እቲ Heian ግዘ እዩ እውን ገምገመ እቲ ጫፍ ካብ እቲ Japanese imperial ቤት ፍርዲ እና ተመዝጊቡ ን ናቱ ,ጥበብ ብፍላይ ግጥሚ እና .ስነ ጽሑፍ ዋላ እኳ እቲ Imperial ገዛ ካብ Japan ዝነበረ ሓይሊ አብ ልዕሊ እቲ ,ገፅ እቲ ሓቂ ሓይሊ ኔሩ አብ ውሽጢ እቲ hands ካብ እቲ Fujiwara ,clan ሓደ ሓያል aristocratic ስድራ መን ዝነበረ intermarried ምስ እቲ imperial .ስድራ ቡዙሕ emperors ብሓቂ ዝነበረ mothers ካብ እቲ Fujiwara .ስድራ Heian (?)平安 ማለት """"ሰላም አብ ውሽጢ .Japanese",እንታይ እዩ እቲ ሽም ካብ እቲ ግዘ እቲ runs ካብ 794 ናብ ?1185,Kyōto,Heian,እቲ Imperial ገዛ ካብ Japan,794
"The defined dogma of the Immaculate Conception regards original sin only, saying that Mary was preserved from any stain (in Latin, macula or labes, the second of these two synonymous words being the one used in the formal definition). The proclaimed Roman Catholic dogma states ""that the most Blessed Virgin Mary, in the first instance of her conception, by a singular grace and privilege granted by Almighty God, in view of the merits of Jesus Christ, the Saviour of the human race, was preserved free from all stain of original sin."" Therefore, being always free from original sin, the doctrine teaches that from her conception Mary received the sanctifying grace that would normally come with baptism after birth.",437,What is the name of the dogma that regards original sin?,first,two,Immaculate Conception,second,3,"እቲ defined dogma ካብ እቲ Immaculate Conception ኣኽብሮት ኦርጂናል sin ,ጥራሕ saying እቲ Mary ኔሩ preserved ካብ ዝኾነ ፀያፍ (አብ ውሽጢ ,Latin macula ወይ ,labes እቲ ካልኣይ ካብ እዚ ክልተ synonymous ቃላት ፍጥረት እቲ ሓደ ዘገልገለ አብ ውሽጢ እቲ ስሩዕ ).ኣገላልፃ እቲ proclaimed Roman Catholic dogma states ""እቲ እቲ ብጥዕሚ ዝተባረኸ ድንግል ,Mary አብ ውሽጢ እቲ መጀመርታ ኣብነት ካብ ንሳ ,conception ብ ሓደ singular grace እና ፍሉይ መሰል ተዋሂቡ ብ Almighty ,ፈጣሪ አብ ውሽጢ ኣረኣእያ ካብ እቲ merits ካብ Jesus ,Christ እቲ Saviour ካብ እቲ ሰብ ,ዘርኢ ኔሩ preserved ነፃ ካብ ኩሎም ፀያፍ ካብ ኦርጂናል .""sin ,ስለዚ ድማ ፍጥረት ወትሪ ነፃ ካብ ኦርጂናል ,sin እቲ doctrine teaches እቲ ካብ ንሳ conception Mary ዝተቀበለ እቲ sanctifying grace እቲ ይኸውን normally ንዓ ምስ baptism ድሕሪ .birth",እንታይ እዩ እቲ ሽም ካብ እቲ dogma እቲ ኣኽብሮት ኦርጂናል ?sin,መጀመርታ,ክልተ,Immaculate Conception,ካልኣይ
"U.S. President Barack Obama has rarely used the term, but in his inaugural address on 20 January 2009, he stated ""Our nation is at war, against a far-reaching network of violence and hatred."" In March 2009 the Defense Department officially changed the name of operations from ""Global War on Terror"" to ""Overseas Contingency Operation"" (OCO). In March 2009, the Obama administration requested that Pentagon staff members avoid use of the term, instead using ""Overseas Contingency Operation"". Basic objectives of the Bush administration ""war on terror"", such as targeting al Qaeda and building international counterterrorism alliances, remain in place. In December 2012, Jeh Johnson, the General Counsel of the Department of Defense, stated that the military fight will be replaced by a law enforcement operation when speaking at Oxford University, predicting that al Qaeda will be so weakened to be ineffective, and has been ""effectively destroyed"", and thus the conflict will not be an armed conflict under international law. In May 2013, Obama stated that the goal is ""to dismantle specific networks of violent extremists that threaten America""; which coincided with the U.S. Office of Management and Budget having changed the wording from ""Overseas Contingency Operations"" to ""Countering Violent Extremism"" in 2010.",438,When was the Occupation officially changed to the Global War on Terror?,Pentagon,March 2009,Countering Violent Extremism,Global War on Terror,2,"..U.S ፕረዝደንት Barack Obama ኣለዎ ሓልሓሊፉ ዘገልገለ እቲ ,ቃል ግን አብ ውሽጢ ናቱ inaugural አድራሻ አብ ልዕሊ 20 ጥሪ ,2009 ንሱ stated ""ናትና nation እዩ ኣብ ,ውግእ ተቃራኒ ሓደ -far-reaching መርበብ ሓበሬታ ካብ ዓመጽ እና .""hatred አብ ውሽጢ መጋቢት 2009 እቲ Defense ክፍሊ officially changed እቲ ሽም ካብ operations ካብ ""ዓለምለኻዊ ውግእ አብ ልዕሊ ""Terror ናብ ""Overseas Contingency ""ስርሒት ().OCO አብ ውሽጢ መጋቢት ,2009 እቲ Obama administration requested እቲ Pentagon ሰራሕተኛታት members አወግድ ጥቅሚ ካብ እቲ ,ቃል ከክንዲ using ""Overseas Contingency "".ስርሒት መሰረታዊ objectives ካብ እቲ ቈጥቋጥ administration ""ውግእ አብ ልዕሊ "",terror ከምዚ ከም targeting al Qaeda እና ምህናፅ ዓለም ለኻዊ counterterrorism ,alliances ምፅናሕ አብ ውሽጢ .ቦታ አብ ውሽጢ ታሕሳስ ,2012 Jeh ,Johnson እቲ ሓፈሻዊ Counsel ካብ እቲ ክፍሊ ካብ ,Defense stated እቲ እቲ ወተሃደራዊ ኣገልግሎት ባእሲ ንመፃእ ኩን replaced ብ ሓደ ሕጊ enforcement ስርሒት መዓዝ speaking ኣብ Oxford ,ዩኒቨርሲቲ predicting እቲ al Qaeda ንመፃእ ኩን ስለዚ weakened ናብ ኩን ,ineffective እና ኣለዎ ዝነበረ ""effectively "",destroyed እና ስለዝኾነ እቲ ባእሲ ንመፃእ ዘይኮነ ኩን ሓደ armed ባእሲ ትሕቲ ዓለም ለኻዊ .ሕጊ አብ ውሽጢ ተዝኸዉን ,2013 Obama stated እቲ እቲ ሽቶ እዩ ""ናብ dismantle ዝተወሰነ networks ካብ ዓመጸና extremists እቲ ምፍርራሕ "";America አየናይ coincided ምስ እቲ ..U.S ቤት-ፅሕፈት ካብ ምሕደራ እና በጀት ምህላው changed እቲ wording ካብ ""Overseas Contingency ""Operations ናብ ""Countering ዓመጸና ""Extremism አብ ውሽጢ .2010",መዓዝ ኔሩ እቲ ሞያ officially changed ናብ እቲ ዓለምለኻዊ ውግእ አብ ልዕሊ ?Terror,Pentagon,መጋቢት 2009,Countering ዓመጸና Extremism,ዓለምለኻዊ ውግእ አብ ልዕሊ Terror
"According to the Statistical Institute of Catalonia in 2008 the Catalan language is the second most commonly used in Catalonia, after Spanish, as a native or self-defining language. The Generalitat of Catalunya spends part of its annual budget on the promotion of the use of Catalan in Catalonia and in other territories.",439,Where does Catalan rank in the usage of Catalan?,Catalan,psychological moment.n.01,second,Catalunya,3,"ከም ናብ እቲ Statistical Institute ካብ Catalonia አብ ውሽጢ 2008 እቲ Catalan ቋንቋ እዩ እቲ ካልኣይ ብጥዕሚ commonly ዘገልገለ አብ ውሽጢ ,Catalonia ድሕሪ ,ስጳኛ ከም ሓደ መበቆል ወይ -self-defining .ቋንቋ እቲ Generalitat ካብ Catalunya spends ክፋል ካብ ናቱ ዓመታዊ በጀት አብ ልዕሊ እቲ ምስግጋር ካብ እቲ ጥቅሚ ካብ Catalan አብ ውሽጢ Catalonia እና አብ ውሽጢ ካልእ .territories",አበይ ምግባር Catalan rank አብ ውሽጢ እቲ usage ካብ ?Catalan,Catalan,psychological ..moment.n.01,ካልኣይ,Catalunya
